clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,periodo_act,anio_ingreso_periodo,promedio,promedioxperiodo,promedio_pred,alumnoEnRiesgoBajoRendimiento
10396,7,1,107,CENTRO,25006.0,Culiacan,1,ago-dic,2009,68.33333333333333,80.03111111111113,84.6634,Sin riesgo
10396,7,1,107,CENTRO,25006.0,Culiacan,1,ene-jun,2010,86.14285714285714,84.34452777777783,83.80788,Sin riesgo
10397,7,1,153,BACHIGUALATO,25006.0,Culiacan,1,ago-dic,2009,91.38333333333333,92.45954999999998,84.48758,Sin riesgo
10397,7,1,153,BACHIGUALATO,25006.0,Culiacan,1,ene-jun,2010,90.5,89.66555555555557,84.629,Sin riesgo
10399,7,2,127,BARIOMETO,25018.0,Navolato,1,ago-dic,2009,84.96666666666667,90.4729523809524,88.222244,Sin riesgo
10399,7,2,127,BARIOMETO,25018.0,Navolato,1,ene-jun,2010,87.33333333333333,87.26466666666667,87.06741,Sin riesgo
10400,7,1,424,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2009,68.8,88.8266507936508,85.60396,Sin riesgo
10400,7,1,424,SAN RAFAEL,25006.0,Culiacan,1,ene-jun,2010,82.8,85.48388888888894,85.21623,Sin riesgo
10403,7,1,424,MISIONES 2000,25006.0,Culiacan,1,ago-dic,2009,93.05,95.22472222222224,88.423645,Sin riesgo
10403,7,1,424,MISIONES 2000,25006.0,Culiacan,1,ene-jun,2010,92.5,91.96671666666667,88.03592,Sin riesgo
10406,7,2,112,FRACC.,25015.0,Guamuchil,1,ago-dic,2009,91.96666666666665,93.2013777777778,88.10427,Sin riesgo
10406,7,2,112,FRACC.,25015.0,Guamuchil,1,ene-jun,2010,94.16666666666667,92.09205555555555,87.30215,Sin riesgo
10407,7,1,424,JARDIN,25006.0,Culiacan,1,ago-dic,2009,88.91666666666667,89.18221904761901,89.65414,Sin riesgo
10407,7,1,424,JARDIN,25006.0,Culiacan,1,ene-jun,2010,93.16666666666667,90.94442925170064,91.425514,Sin riesgo
10408,7,1,26,21 DE MARZO,25006.0,Culiacan,1,ago-dic,2009,86.63333333333333,86.95458333333329,83.378845,Sin riesgo
10408,7,1,26,21 DE MARZO,25006.0,Culiacan,1,ene-jun,2010,76.5,77.19509920634921,82.85426,Sin riesgo
10409,7,1,424,UNIVERSIDAD 94,25006.0,Culiacan,1,ago-dic,2009,71.0,79.00833333333333,83.42199,Sin riesgo
10409,7,1,424,UNIVERSIDAD 94,25006.0,Culiacan,1,ene-jun,2010,83.0,83.9884746031746,83.31713,Sin riesgo
10409,7,1,424,UNIVERSIDAD 94,25006.0,Culiacan,1,verano,2010,75.0,79.21797619047618,85.49121,Sin riesgo
10410,7,1,112,FOVISSSTE PLAYA AZUL,25002.0,Angostura,1,ago-dic,2009,89.55,91.31969285714291,86.91023,Sin riesgo
10410,7,1,112,FOVISSSTE PLAYA AZUL,25002.0,Angostura,1,ene-jun,2010,85.33333333333333,85.58317460317461,86.05471,Sin riesgo
10410,7,1,112,FOVISSSTE PLAYA AZUL,25002.0,Angostura,1,verano,2010,100.0,96.84966666666668,88.45456,Sin riesgo
10411,7,1,154,LOS ANGELES,25011.0,Guasave,1,ago-dic,2009,66.63333333333334,87.23639285714286,86.21253,Sin riesgo
10411,7,1,154,LOS ANGELES,25011.0,Guasave,1,ene-jun,2010,80.6,84.29261904761901,86.35395,Sin riesgo
10411,7,1,154,LOS ANGELES,25011.0,Guasave,1,verano,2010,85.0,86.90816666666666,87.10856,Sin riesgo
10412,7,1,107,LIBERTAD,25006.0,Culiacan,1,ago-dic,2009,85.8,89.05770634920633,86.84331,Sin riesgo
10412,7,1,107,LIBERTAD,25006.0,Culiacan,1,ene-jun,2010,84.16666666666667,84.28302131519271,85.987785,Sin riesgo
10414,7,1,82,EL WALAMO,25006.0,Culiacan,1,ago-dic,2009,81.55,72.84942380952381,83.25331,Sin riesgo
10414,7,1,82,EL WALAMO,25006.0,Culiacan,1,ene-jun,2010,85.16666666666667,85.14158333333329,82.26906,Sin riesgo
10414,7,1,82,EL WALAMO,25006.0,Culiacan,1,verano,2010,90.0,85.52689999999998,84.79764,Sin riesgo
10415,7,1,153,CUAUHTEMOC,25006.0,Culiacan,1,ago-dic,2009,88.3,88.5255793650794,86.123825,Sin riesgo
10415,7,1,153,CUAUHTEMOC,25006.0,Culiacan,1,ene-jun,2010,95.33333333333333,91.90263492063492,85.94976,Sin riesgo
10415,7,1,153,CUAUHTEMOC,25006.0,Culiacan,1,verano,2010,100.0,94.56544444444445,87.51958,Sin riesgo
10417,7,1,117,CENTRO,25006.0,Culiacan,1,ago-dic,2009,93.08333333333333,88.35420861678007,81.336006,Sin riesgo
10417,7,1,117,CENTRO,25006.0,Culiacan,1,ene-jun,2010,95.33333333333333,81.6739547619048,80.93561,Sin riesgo
10418,7,1,120,SAN FRANCISCO,25006.0,Culiacan,1,ago-dic,2009,88.0,87.46277619047618,83.03639,Sin riesgo
10418,7,1,120,SAN FRANCISCO,25006.0,Culiacan,1,ene-jun,2010,86.0,85.85265714285715,82.635994,Sin riesgo
10419,7,1,422,JUAN DE DIOS BATIZ,25006.0,Culiacan,1,ago-dic,2009,87.8,92.3682886621315,84.69521,Sin riesgo
10419,7,1,422,JUAN DE DIOS BATIZ,25006.0,Culiacan,1,ene-jun,2010,81.4,83.42565941043087,84.83663,Sin riesgo
10419,7,1,422,JUAN DE DIOS BATIZ,25006.0,Culiacan,1,verano,2010,90.0,90.86666666666666,86.764435,Sin riesgo
10421,7,1,10,EL WALAMO,25011.0,Guasave,1,ago-dic,2009,88.71666666666665,90.24371587301586,83.10805,Sin riesgo
10421,7,1,10,EL WALAMO,25011.0,Guasave,1,ene-jun,2010,90.0,88.22766402116403,82.744804,Sin riesgo
10425,7,1,424,LOS ANGELES,25006.0,Culiacan,1,ago-dic,2009,89.5,90.54378571428572,88.93654,Sin riesgo
10425,7,1,424,LOS ANGELES,25006.0,Culiacan,1,ene-jun,2010,90.16666666666667,88.35792063492063,88.54881,Sin riesgo
10425,7,1,424,LOS ANGELES,25006.0,Culiacan,1,verano,2010,100.0,96.74478571428571,90.434616,Sin riesgo
10426,7,2,87,EJIDAL,25006.0,Culiacan,1,ago-dic,2009,87.5,92.99579365079364,86.81734,Sin riesgo
10426,7,2,87,EJIDAL,25006.0,Culiacan,1,ene-jun,2010,91.33333333333333,88.58299603174605,86.178986,Sin riesgo
10427,7,1,105,FRACC.,25001.0,Los Mochis,1,ago-dic,2009,88.91666666666667,90.22873015873017,87.13826,Sin riesgo
10427,7,1,105,FRACC.,25001.0,Los Mochis,1,ene-jun,2010,88.5,89.64896666666665,86.28274,Sin riesgo
10428,7,1,107,4 DE MARZO,25006.0,Culiacan,1,ago-dic,2009,95.0,93.79041269841271,87.13826,Sin riesgo
10428,7,1,107,4 DE MARZO,25006.0,Culiacan,1,ene-jun,2010,95.0,88.37841269841269,86.28274,Sin riesgo
10428,7,1,107,4 DE MARZO,25006.0,Culiacan,1,verano,2010,100.0,92.93805555555555,88.68259,Sin riesgo
10430,7,1,153,PRIVANZAZ,25006.0,Culiacan,1,ago-dic,2009,74.46666666666667,79.05364126984128,84.48758,Sin riesgo
10430,7,1,153,PRIVANZAZ,25006.0,Culiacan,1,ene-jun,2010,92.0,89.84312698412697,84.629,Sin riesgo
10430,7,1,153,PRIVANZAZ,25006.0,Culiacan,1,verano,2010,100.0,83.16106984126985,86.031906,Sin riesgo
10436,7,1,153,EL WALAMO,25006.0,Culiacan,1,ago-dic,2009,85.33333333333333,86.76234126984126,83.88095,Sin riesgo
10436,7,1,153,EL WALAMO,25006.0,Culiacan,1,ene-jun,2010,85.8,87.3783571428572,83.512054,Sin riesgo
10436,7,1,153,EL WALAMO,25006.0,Culiacan,1,verano,2010,85.0,86.4675,85.42528,Sin riesgo
10437,7,1,70,VILLAS,25006.0,Culiacan,1,ago-dic,2009,71.16666666666667,81.62199999999994,83.36332,Sin riesgo
10437,7,1,70,VILLAS,25006.0,Culiacan,1,ene-jun,2010,85.42857142857143,83.35322222222223,82.83874,Sin riesgo
10438,5,1,422,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2009,79.16666666666667,78.17626984126983,75.39364,Sin riesgo
10438,5,1,422,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2010,68.0,72.19363492063493,75.85197,Sin riesgo
10440,5,1,124,FERROCARRILERA,25006.0,Culiacan,1,ago-dic,2009,60.2,71.34445555555554,76.43274,Sin riesgo
10440,5,1,124,FERROCARRILERA,25006.0,Culiacan,1,ene-jun,2010,84.0,82.4277,76.417435,Sin riesgo
10441,5,1,20,FONAPHO,25013.0,Mocorito,1,ago-dic,2009,63.833333333333336,67.60184444444448,77.91674,En riesgo
10441,5,1,20,FONAPHO,25013.0,Mocorito,1,ene-jun,2010,84.2,82.36299999999996,77.57663,Sin riesgo
10445,1,2,45,SAN LUIS II,25006.0,Culiacan,1,ago-dic,2009,60.166666666666664,75.03922222222218,78.50219,Sin riesgo
10445,1,2,45,SAN LUIS II,25006.0,Culiacan,1,ene-jun,2010,64.2,72.17470634920632,78.37753,Sin riesgo
10456,0,2,83,LAGUNA,25006.0,Culiacan,1,ago-dic,2009,71.16666666666667,71.30448888888887,76.95475,Sin riesgo
10456,0,2,83,LAGUNA,25006.0,Culiacan,1,ene-jun,2010,0.0,64.76526772486774,76.83009,En riesgo
10456,0,2,83,LAGUNA,25006.0,Culiacan,1,verano,2010,71.5,70.98500000000001,76.9563,Sin riesgo
10457,0,1,141,CENTRO,25013.0,Mocorito,1,ago-dic,2009,52.166666666666664,86.29563419913421,80.22467,Sin riesgo
10458,0,2,27,CANACO,25006.0,Culiacan,1,ago-dic,2009,95.5,91.38833333333332,85.31613,Sin riesgo
10458,0,2,27,CANACO,25006.0,Culiacan,1,ene-jun,2010,88.57142857142857,91.75343849206351,85.191475,Sin riesgo
10460,0,2,107,MARGARITAS,25006.0,Culiacan,1,ago-dic,2009,89.16666666666667,87.97,88.52453,Sin riesgo
10460,0,2,107,MARGARITAS,25006.0,Culiacan,1,ene-jun,2010,78.75,88.54022222222221,87.81539,Sin riesgo
10460,0,2,107,MARGARITAS,25006.0,Culiacan,1,verano,2010,80.0,82.29866666666665,84.768555,Sin riesgo
10465,0,1,26,MONTSERRAT,25006.0,Culiacan,1,ago-dic,2009,61.333333333333336,82.0193341269841,78.623344,Sin riesgo
10465,0,1,26,MONTSERRAT,25006.0,Culiacan,1,ene-jun,2010,79.75,78.66365532879819,79.41767,Sin riesgo
10468,0,1,98,GUADALUPE,25006.0,Culiacan,1,ago-dic,2009,85.66666666666667,60.42534444444446,79.89889,En riesgo
10468,0,1,98,GUADALUPE,25006.0,Culiacan,1,ene-jun,2010,92.5,84.49756349206349,79.95468,Sin riesgo
10468,0,1,98,GUADALUPE,25006.0,Culiacan,1,verano,2010,70.0,66.85183333333333,79.90044,En riesgo
10471,6,2,121,SERVIDOR,25006.0,Culiacan,1,ago-dic,2009,61.833333333333336,70.45768730158733,67.03995,Sin riesgo
10471,6,2,121,SERVIDOR,25006.0,Culiacan,1,ene-jun,2010,56.666666666666664,62.9481587301587,69.22479,En riesgo
10473,0,1,26,CASCADAS,25006.0,Culiacan,1,ago-dic,2009,74.16666666666667,75.06726666666667,80.66181,Sin riesgo
10473,0,1,26,CASCADAS,25006.0,Culiacan,1,ene-jun,2010,83.75,81.33931349206348,80.36823,Sin riesgo
10474,0,2,117,LIBERTAD,25006.0,Culiacan,1,ago-dic,2009,89.66666666666667,79.97790873015873,84.09086,Sin riesgo
10474,0,2,117,LIBERTAD,25006.0,Culiacan,1,ene-jun,2010,69.0,72.35167460317462,83.29545,Sin riesgo
10476,0,1,25,LOMA LINDA,25006.0,Culiacan,1,ago-dic,2009,94.16666666666667,88.19111111111113,84.39516,Sin riesgo
10476,0,1,25,LOMA LINDA,25006.0,Culiacan,1,ene-jun,2010,80.66666666666667,81.41637037037036,84.10158,Sin riesgo
10477,0,2,65,LIBERTAD,25006.0,Culiacan,1,ago-dic,2009,90.5,88.01106984126982,86.27362,Sin riesgo
10477,0,2,65,LIBERTAD,25006.0,Culiacan,1,ene-jun,2010,91.0,89.91919047619047,86.148964,Sin riesgo
10479,0,2,153,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2009,93.66666666666667,87.86794727891156,86.94098,Sin riesgo
10479,0,2,153,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2010,91.0,87.80415873015875,87.75937,Sin riesgo
10479,0,2,153,INFONAVIT JOBORI,25006.0,Culiacan,1,verano,2010,75.0,83.45733333333334,86.94253,Sin riesgo
10483,2,1,71,EJIDAL,25013.0,Mocorito,1,ago-dic,2009,76.71428571428571,61.987261904761915,74.9914,En riesgo
10483,2,1,71,EJIDAL,25013.0,Mocorito,1,ene-jun,2010,60.8,64.21827301587304,74.65129,En riesgo
10484,0,1,27,JUNTAS,25006.0,Culiacan,1,ago-dic,2009,97.5,96.61155555555555,82.18413,Sin riesgo
10484,0,1,27,JUNTAS,25006.0,Culiacan,1,ene-jun,2010,87.0,85.21873015873018,81.45646,Sin riesgo
10484,0,1,27,JUNTAS,25006.0,Culiacan,1,verano,2010,100.0,96.27666666666666,81.89436,Sin riesgo
10485,0,1,143,LA CONSTANCIA,25002.0,Angostura,1,ago-dic,2009,85.83333333333333,78.45230952380952,79.806526,Sin riesgo
10485,0,1,143,LA CONSTANCIA,25002.0,Angostura,1,ene-jun,2010,83.71428571428571,85.5086031746032,80.939835,Sin riesgo
10486,0,1,97,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2009,88.33333333333333,85.18587301587303,81.07945,Sin riesgo
10486,0,1,97,SAN RAFAEL,25006.0,Culiacan,1,ene-jun,2010,64.5,68.28516666666667,80.618706,En riesgo
10486,0,1,97,SAN RAFAEL,25006.0,Culiacan,1,verano,2010,72.0,81.11164444444445,81.081,Sin riesgo
10489,2,1,62,,25006.0,Culiacan,1,ago-dic,2009,79.0,79.43833333333332,76.236595,Sin riesgo
10489,2,1,62,,25006.0,Culiacan,1,ene-jun,2010,91.4,85.64704761904767,75.896484,Sin riesgo
10489,2,1,62,,25006.0,Culiacan,1,verano,2010,70.0,70.34,77.03161,Sin riesgo
10497,2,1,140,,25011.0,Guasave,1,ago-dic,2009,76.14285714285714,76.24898095238098,75.54123,Sin riesgo
10497,2,1,140,,25011.0,Guasave,1,ene-jun,2010,80.0,80.62703968253967,74.53542,Sin riesgo
10497,2,1,140,,25011.0,Guasave,1,verano,2010,70.0,70.67,76.89769,Sin riesgo
10501,7,1,59,SALVADOR,25002.0,Angostura,1,ago-dic,2009,87.76,86.06116158730167,83.17298,Sin riesgo
10501,7,1,59,SALVADOR,25002.0,Angostura,1,ene-jun,2010,76.4,79.6763412698413,82.6484,Sin riesgo
10505,7,1,48,TAMAZULA,25015.0,Guamuchil,1,ago-dic,2009,86.5,89.63408,83.731064,Sin riesgo
10505,7,1,48,TAMAZULA,25015.0,Guamuchil,1,ene-jun,2010,65.8,86.88166507936508,83.20648,Sin riesgo
10506,7,1,153,LOS ROBLES,25006.0,Culiacan,1,ago-dic,2009,69.05,73.84922222222227,77.485756,Sin riesgo
10506,7,1,153,LOS ROBLES,25006.0,Culiacan,1,ene-jun,2010,73.66666666666667,78.0376825396825,77.627174,Sin riesgo
10506,7,1,153,LOS ROBLES,25006.0,Culiacan,1,verano,2010,85.0,82.81966666666668,83.816925,Sin riesgo
10507,7,1,154,EJIDAL,25017.0,Sinaloa de Leyva,1,ago-dic,2009,87.63333333333333,86.45003174603174,80.628265,Sin riesgo
10507,7,1,154,EJIDAL,25017.0,Sinaloa de Leyva,1,ene-jun,2010,89.0,82.85621746031748,80.709496,Sin riesgo
10510,7,1,117,LA CONSTANCIA,25006.0,Culiacan,1,ago-dic,2009,82.3,84.14433809523814,83.75641,Sin riesgo
10510,7,1,117,LA CONSTANCIA,25006.0,Culiacan,1,ene-jun,2010,82.33333333333333,82.3307741496599,83.24202,Sin riesgo
10510,7,1,117,LA CONSTANCIA,25006.0,Culiacan,1,verano,2010,85.0,84.55666666666667,85.309906,Sin riesgo
10514,7,1,107,LOS ANGELES,25006.0,Culiacan,1,ago-dic,2009,82.58333333333333,84.19090476190476,83.08896,Sin riesgo
10514,7,1,107,LOS ANGELES,25006.0,Culiacan,1,ene-jun,2010,63.5,70.71871428571427,82.23343,Sin riesgo
10514,7,1,107,LOS ANGELES,25006.0,Culiacan,1,verano,2010,70.0,78.42523809523809,82.80344,Sin riesgo
10515,7,1,118,SAN LUIS II,25006.0,Culiacan,1,ago-dic,2009,62.46,82.25111904761906,81.74391,Sin riesgo
10515,7,1,118,SAN LUIS II,25006.0,Culiacan,1,ene-jun,2010,85.4,83.3372777777778,81.34351,Sin riesgo
10515,7,1,118,SAN LUIS II,25006.0,Culiacan,1,verano,2010,82.0,82.9384126984127,83.16103,Sin riesgo
10523,5,1,26,VILLAS,25006.0,Culiacan,1,ago-dic,2009,83.16666666666667,82.59490079365074,75.33381,Sin riesgo
10523,5,1,26,VILLAS,25006.0,Culiacan,1,ene-jun,2010,82.66666666666667,79.57721746031743,74.9937,Sin riesgo
10524,5,1,120,MORELOS,25006.0,Culiacan,1,ago-dic,2009,61.4,66.02034126984132,73.79622,En riesgo
10524,5,1,120,MORELOS,25006.0,Culiacan,1,ene-jun,2010,81.0,78.40454603174604,73.37748,Sin riesgo
10527,0,1,117,SALVADOR,25006.0,Culiacan,1,ago-dic,2009,71.5,73.35366904761904,78.40231,Sin riesgo
10527,0,1,117,SALVADOR,25006.0,Culiacan,1,ene-jun,2010,42.6,54.11921428571425,77.85453,En riesgo
10529,0,1,26,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ago-dic,2009,70.0,80.53579999999998,80.97577,Sin riesgo
10529,0,1,26,INFONAVIT BARRANCOS,25006.0,Culiacan,1,ene-jun,2010,71.2,74.44128231292511,80.68219,Sin riesgo
10530,0,2,117,MARGARITAS,25006.0,Culiacan,1,ago-dic,2009,90.5,88.44228571428572,84.18653,Sin riesgo
10530,0,2,117,MARGARITAS,25006.0,Culiacan,1,ene-jun,2010,75.4,81.99604761904766,83.43956,Sin riesgo
10536,1,2,107,CONCHAS,25006.0,Culiacan,1,ago-dic,2009,97.83333333333333,95.20769444444444,81.34131,Sin riesgo
10536,1,2,107,CONCHAS,25006.0,Culiacan,1,ene-jun,2010,96.0,92.71268253968259,69.79242,Sin riesgo
10550,5,1,23,LA HIGUERAS,25006.0,Culiacan,1,ago-dic,2009,60.0,71.7366,73.70313,Sin riesgo
10550,5,1,23,LA HIGUERAS,25006.0,Culiacan,1,ene-jun,2010,76.66666666666667,76.50711666666663,73.149315,Sin riesgo
10552,2,1,65,VILLA DEL REAL,25006.0,Culiacan,1,ago-dic,2009,67.71428571428571,65.30783333333333,75.45618,En riesgo
10552,2,1,65,VILLA DEL REAL,25006.0,Culiacan,1,ene-jun,2010,80.6,78.12090861678001,75.116066,Sin riesgo
10555,2,1,51,,25014.0,Rosario,1,ago-dic,2009,70.85714285714286,72.00011558956913,76.9688,Sin riesgo
10555,2,1,51,,25014.0,Rosario,1,ene-jun,2010,53.333333333333336,66.63326455026457,76.62869,En riesgo
10558,7,1,117,EMILIANO ZAPATA,25006.0,Culiacan,1,ago-dic,2009,87.0,88.81341666666667,83.16009,Sin riesgo
10558,7,1,117,EMILIANO ZAPATA,25006.0,Culiacan,1,ene-jun,2010,71.33333333333333,75.12014920634925,82.09781,Sin riesgo
10558,7,1,117,EMILIANO ZAPATA,25006.0,Culiacan,1,verano,2010,80.0,83.2775,84.704414,Sin riesgo
10560,7,1,196,GUADALUPE,25006.0,Culiacan,1,ago-dic,2009,67.46000000000001,90.64698015873017,82.0505,Sin riesgo
10560,7,1,196,GUADALUPE,25006.0,Culiacan,1,ene-jun,2010,78.0,80.29351428571428,82.19192,Sin riesgo
10581,6,1,66,LOS ANGELES,25013.0,Mocorito,1,ago-dic,2009,65.5,74.58218928571429,70.333275,Sin riesgo
10581,6,1,66,LOS ANGELES,25013.0,Mocorito,1,ene-jun,2010,80.8,75.3583873015873,70.72225,Sin riesgo
10593,0,1,70,COUNTRY,25006.0,Culiacan,1,ago-dic,2009,74.5,77.6891785714286,78.553024,Sin riesgo
10593,0,1,70,COUNTRY,25006.0,Culiacan,1,ene-jun,2010,69.0,79.58872777777776,78.259445,Sin riesgo
10600,5,1,130,EMILIANO ZAPATA,25006.0,Culiacan,1,ago-dic,2009,82.16666666666667,89.89008761904755,76.57549,Sin riesgo
10600,5,1,130,EMILIANO ZAPATA,25006.0,Culiacan,1,ene-jun,2010,92.0,88.21925714285712,76.73425,Sin riesgo
10613,0,1,107,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2010,65.75,75.87337868480725,77.48671,Sin riesgo
10613,0,1,107,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2010,71.33333333333333,77.57234920634922,77.02738,Sin riesgo
10614,7,1,144,EJIDAL,25002.0,Angostura,1,ago-dic,2010,70.42857142857143,72.80078412698414,80.27765,Sin riesgo
10614,7,1,144,EJIDAL,25002.0,Angostura,1,ene-jun,2010,77.25,79.84564444444446,80.35888,Sin riesgo
10614,7,1,144,EJIDAL,25002.0,Angostura,1,verano,2010,70.0,73.51834285714287,81.472916,Sin riesgo
10616,0,2,99,LAS GRANJAS,25006.0,Culiacan,1,ago-dic,2010,42.0,56.95508390022676,83.930115,En riesgo
10616,0,2,99,LAS GRANJAS,25006.0,Culiacan,1,ene-jun,2010,84.2,75.85914285714283,84.15483,Sin riesgo
10621,0,2,65,INDEPENDENCIA,25006.0,Culiacan,1,ago-dic,2010,77.0,80.36493650793652,85.52701,Sin riesgo
10621,0,2,65,INDEPENDENCIA,25006.0,Culiacan,1,ene-jun,2010,82.83333333333333,82.19892857142861,85.40235,Sin riesgo
10622,0,1,65,PLUTARCO,25006.0,Culiacan,1,ago-dic,2010,82.85714285714286,89.96622619047619,86.9378,Sin riesgo
10622,0,1,65,PLUTARCO,25006.0,Culiacan,1,ene-jun,2010,92.6,90.402873015873,86.64422,Sin riesgo
10622,0,1,65,PLUTARCO,25006.0,Culiacan,1,verano,2010,98.0,93.43,86.93935,Sin riesgo
10624,0,2,432,SAN IGNACIO,25018.0,Navolato,1,ago-dic,2010,87.42857142857143,89.4406451247166,87.05976,Sin riesgo
10624,0,2,432,SAN IGNACIO,25018.0,Navolato,1,ene-jun,2010,90.83333333333333,90.62526984126985,87.91171,Sin riesgo
10624,0,2,432,SAN IGNACIO,25018.0,Navolato,1,verano,2010,90.0,90.41209523809525,87.06131,Sin riesgo
10625,0,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2010,91.0,90.3241388888889,82.05129,Sin riesgo
10625,0,1,107,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2010,88.4,88.34769642857144,81.54164,Sin riesgo
10626,0,2,87,LIBERTAD,25006.0,Culiacan,1,ago-dic,2010,83.66666666666667,91.41928571428572,86.86194,Sin riesgo
10626,0,2,87,LIBERTAD,25006.0,Culiacan,1,ene-jun,2010,90.6,90.63466666666663,86.570114,Sin riesgo
10627,0,2,153,SAN LUIS II,25006.0,Culiacan,1,ago-dic,2010,88.28571428571429,90.4013287037037,87.08268,Sin riesgo
10627,0,2,153,SAN LUIS II,25006.0,Culiacan,1,ene-jun,2010,95.33333333333333,93.76114285714287,87.90107,Sin riesgo
10627,0,2,153,SAN LUIS II,25006.0,Culiacan,1,verano,2010,95.0,93.70452380952382,87.08423,Sin riesgo
10628,0,1,97,CHULAVISTA,25006.0,Culiacan,1,ago-dic,2010,92.57142857142857,92.41103968253967,83.309166,Sin riesgo
10628,0,1,97,CHULAVISTA,25006.0,Culiacan,1,ene-jun,2010,87.83333333333333,82.95497857142858,82.84842,Sin riesgo
10632,0,1,127,DAUTILLOS,25018.0,Navolato,1,ago-dic,2010,90.16666666666667,88.85274603174602,79.99049,Sin riesgo
10632,0,1,127,DAUTILLOS,25018.0,Navolato,1,ene-jun,2010,94.83333333333333,91.09502721088438,80.02172,Sin riesgo
10634,0,1,27,ISSSTESIN,25006.0,Culiacan,1,ago-dic,2010,83.83333333333333,85.71765646258507,82.74565,Sin riesgo
10634,0,1,27,ISSSTESIN,25006.0,Culiacan,1,ene-jun,2010,88.83333333333333,87.83975793650798,82.45207,Sin riesgo
10635,0,1,432,DAUTILLOS,25018.0,Navolato,1,ago-dic,2010,79.4,80.10263492063497,79.52596,Sin riesgo
10635,0,1,432,DAUTILLOS,25018.0,Navolato,1,ene-jun,2010,87.5,87.72230952380954,80.862595,Sin riesgo
10637,0,1,23,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,ago-dic,2010,61.6,70.9827789115646,77.87228,Sin riesgo
10637,0,1,23,PLUTARCO ELIAS CALLES,25006.0,Culiacan,1,ene-jun,2010,86.0,81.3603119047619,78.541176,Sin riesgo
10639,0,1,127,ALCANFORES,25018.0,Navolato,1,ago-dic,2010,66.8,78.17645238095244,79.6427,Sin riesgo
10639,0,1,127,ALCANFORES,25018.0,Navolato,1,ene-jun,2010,72.5,76.39475079365081,79.97755,Sin riesgo
10644,0,1,202,PRIMAVERA,25006.0,Culiacan,1,ago-dic,2010,85.85714285714286,81.18628571428567,78.042854,Sin riesgo
10644,0,1,202,PRIMAVERA,25006.0,Culiacan,1,ene-jun,2010,88.66666666666667,81.451853968254,75.97832,Sin riesgo
10645,0,1,120,EMILIANO ZAPATA,25006.0,Culiacan,1,ago-dic,2010,80.42857142857143,83.63378571428574,77.92267,Sin riesgo
10645,0,1,120,EMILIANO ZAPATA,25006.0,Culiacan,1,ene-jun,2010,87.5,78.94283968253968,78.18933,Sin riesgo
10645,0,1,120,EMILIANO ZAPATA,25006.0,Culiacan,1,verano,2010,90.0,87.05285714285714,77.92422,Sin riesgo
10646,0,1,121,ISSSTESIN,25006.0,Culiacan,1,ago-dic,2010,64.5,71.91521428571428,79.85136,Sin riesgo
10646,0,1,121,ISSSTESIN,25006.0,Culiacan,1,ene-jun,2010,71.66666666666667,76.68163333333331,80.1862,Sin riesgo
10647,0,1,89,FRACC.,25006.0,Culiacan,1,ago-dic,2010,57.714285714285715,70.30960714285716,80.947174,Sin riesgo
10647,0,1,89,FRACC.,25006.0,Culiacan,1,ene-jun,2010,84.6,82.22622857142852,80.79005,Sin riesgo
10647,0,1,89,FRACC.,25006.0,Culiacan,1,verano,2010,86.0,72.16761904761907,80.94872,Sin riesgo
10648,0,1,526,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ago-dic,2010,61.666666666666664,71.8311833333333,71.241875,Sin riesgo
10648,0,1,526,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,1,ene-jun,2010,86.83333333333333,81.67326820357778,74.844734,Sin riesgo
10649,0,1,116,AMPLIACION AHOME,25018.0,Navolato,1,ago-dic,2010,76.6,73.33788888888886,77.43216,Sin riesgo
10649,0,1,116,AMPLIACION AHOME,25018.0,Navolato,1,ene-jun,2010,85.4,83.76521428571432,77.69882,Sin riesgo
10649,0,1,116,AMPLIACION AHOME,25018.0,Navolato,1,verano,2010,70.0,72.852,77.43371,Sin riesgo
10653,0,1,107,CENTRO,25006.0,Culiacan,1,ene-jun,2010,90.0,88.30149206349208,81.94742,Sin riesgo
10658,0,2,29,YEBAVITO,25018.0,Navolato,1,ago-dic,2010,84.85714285714286,87.31028004535143,85.82716,Sin riesgo
10658,0,2,29,YEBAVITO,25018.0,Navolato,1,ene-jun,2010,91.2,89.96623492063488,86.00613,Sin riesgo
10658,0,2,29,YEBAVITO,25018.0,Navolato,1,verano,2010,85.0,86.95457142857144,85.82871,Sin riesgo
