clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,nombre,corto,periodo_act,anio_ingreso_periodo,promedio,escuela,promedioxperiodo,promedio_pred
6795,5,1,32,SAN LUIS II,25005.0,Cosala,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,82.2,COBAES 32(PROFR. HIGINIO G. M),69.02609828042327,68.566795
6795,5,1,32,SAN LUIS II,25005.0,Cosala,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,74.75,COBAES 32(PROFR. HIGINIO G. M),69.02609828042327,68.566795
6795,5,1,32,SAN LUIS II,25005.0,Cosala,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2007,77.0,COBAES 32(PROFR. HIGINIO G. M),59.196333333333314,63.0767
6795,5,1,32,SAN LUIS II,25005.0,Cosala,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,85.66666666666667,COBAES 32(PROFR. HIGINIO G. M),59.196333333333314,63.0767
6795,5,1,32,SAN LUIS II,25005.0,Cosala,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,51.333333333333336,COBAES 32(PROFR. HIGINIO G. M),59.196333333333314,63.0767
6795,5,1,32,SAN LUIS II,25005.0,Cosala,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,35.0,COBAES 32(PROFR. HIGINIO G. M),59.196333333333314,63.0767
6795,5,1,32,SAN LUIS II,25005.0,Cosala,1,LICENCIATURA EN INFORMATICA,Informatica,verano,2009,70.0,COBAES 32(PROFR. HIGINIO G. M),80.9475,77.395996
6795,5,1,32,SAN LUIS II,25005.0,Cosala,1,LICENCIATURA EN INFORMATICA,Informatica,verano,2010,82.5,COBAES 32(PROFR. HIGINIO G. M),80.9475,77.395996
6796,5,1,27,HACIENDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2006,93.33333333333333,COBAES 27(LIC.RODOLFO MONJARA),85.18956128427124,80.09418
6796,5,1,27,HACIENDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,89.16666666666667,COBAES 27(LIC.RODOLFO MONJARA),85.18956128427124,80.09418
6796,5,1,27,HACIENDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,77.16666666666667,COBAES 27(LIC.RODOLFO MONJARA),85.18956128427124,80.09418
6796,5,1,27,HACIENDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,82.26,COBAES 27(LIC.RODOLFO MONJARA),85.18956128427124,80.09418
6796,5,1,27,HACIENDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,87.4,COBAES 27(LIC.RODOLFO MONJARA),85.18956128427124,80.09418
6796,5,1,27,HACIENDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2007,69.33333333333333,COBAES 27(LIC.RODOLFO MONJARA),66.96365555555556,68.033775
6796,5,1,27,HACIENDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,56.166666666666664,COBAES 27(LIC.RODOLFO MONJARA),66.96365555555556,68.033775
6796,5,1,27,HACIENDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,72.16666666666667,COBAES 27(LIC.RODOLFO MONJARA),66.96365555555556,68.033775
6796,5,1,27,HACIENDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,73.2,COBAES 27(LIC.RODOLFO MONJARA),66.96365555555556,68.033775
6799,5,1,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2006,58.0,C.B.T.I.S. 224,54.63683333333333,75.110855
6799,5,1,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,80.33333333333333,C.B.T.I.S. 224,54.63683333333333,75.110855
6799,5,1,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,49.666666666666664,C.B.T.I.S. 224,54.63683333333333,75.110855
6799,5,1,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,62.5,C.B.T.I.S. 224,54.63683333333333,75.110855
6799,5,1,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,43.0,C.B.T.I.S. 224,54.63683333333333,75.110855
6799,5,1,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2007,66.8,C.B.T.I.S. 224,61.34067777777777,70.764565
6799,5,1,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,63.0,C.B.T.I.S. 224,61.34067777777777,70.764565
6799,5,1,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,53.333333333333336,C.B.T.I.S. 224,61.34067777777777,70.764565
6799,5,1,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,53.5,C.B.T.I.S. 224,61.34067777777777,70.764565
6799,5,1,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,verano,2009,70.0,C.B.T.I.S. 224,84.59259523809524,81.98919
6799,5,1,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,verano,2010,90.0,C.B.T.I.S. 224,84.59259523809524,81.98919
6807,5,2,45,SANTA NATALIA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2006,80.66666666666667,COBAES 45(PROFR.ALEJANDRO CAL),77.64971296296295,75.94687
6807,5,2,45,SANTA NATALIA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,79.66666666666667,COBAES 45(PROFR.ALEJANDRO CAL),77.64971296296295,75.94687
6807,5,2,45,SANTA NATALIA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,65.6,COBAES 45(PROFR.ALEJANDRO CAL),77.64971296296295,75.94687
6807,5,2,45,SANTA NATALIA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,82.4,COBAES 45(PROFR.ALEJANDRO CAL),77.64971296296295,75.94687
6807,5,2,45,SANTA NATALIA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,83.16666666666667,COBAES 45(PROFR.ALEJANDRO CAL),77.64971296296295,75.94687
6807,5,2,45,SANTA NATALIA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2007,68.16666666666667,COBAES 45(PROFR.ALEJANDRO CAL),68.71600793650794,72.406204
6807,5,2,45,SANTA NATALIA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,67.0,COBAES 45(PROFR.ALEJANDRO CAL),68.71600793650794,72.406204
6807,5,2,45,SANTA NATALIA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,87.0,COBAES 45(PROFR.ALEJANDRO CAL),68.71600793650794,72.406204
6807,5,2,45,SANTA NATALIA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,81.66666666666667,COBAES 45(PROFR.ALEJANDRO CAL),68.71600793650794,72.406204
6807,5,2,45,SANTA NATALIA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,verano,2007,70.0,COBAES 45(PROFR.ALEJANDRO CAL),78.1585,81.79341
6808,5,1,117,EJIDAL,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2006,68.16666666666667,UAS (DR. SALVADOR ALLENDE),68.49284972342471,68.91691
6808,5,1,117,EJIDAL,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,76.0,UAS (DR. SALVADOR ALLENDE),68.49284972342471,68.91691
6808,5,1,117,EJIDAL,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,73.4,UAS (DR. SALVADOR ALLENDE),68.49284972342471,68.91691
6808,5,1,117,EJIDAL,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,73.25,UAS (DR. SALVADOR ALLENDE),68.49284972342471,68.91691
6808,5,1,117,EJIDAL,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,55.75,UAS (DR. SALVADOR ALLENDE),68.49284972342471,68.91691
6808,5,1,117,EJIDAL,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2007,44.0,UAS (DR. SALVADOR ALLENDE),60.24075873015873,64.433655
6808,5,1,117,EJIDAL,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,67.4,UAS (DR. SALVADOR ALLENDE),60.24075873015873,64.433655
6808,5,1,117,EJIDAL,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,52.666666666666664,UAS (DR. SALVADOR ALLENDE),60.24075873015873,64.433655
6808,5,1,117,EJIDAL,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,60.0,UAS (DR. SALVADOR ALLENDE),60.24075873015873,64.433655
6809,5,1,118,JARDIN,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2006,75.83333333333333,UAS (CENTRAL DIURNA),68.55256507936508,71.019325
6809,5,1,118,JARDIN,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,77.0,UAS (CENTRAL DIURNA),68.55256507936508,71.019325
6809,5,1,118,JARDIN,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,72.6,UAS (CENTRAL DIURNA),68.55256507936508,71.019325
6809,5,1,118,JARDIN,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,50.0,UAS (CENTRAL DIURNA),68.55256507936508,71.019325
6809,5,1,118,JARDIN,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2007,34.0,UAS (CENTRAL DIURNA),53.353323809523836,66.23221
6809,5,1,118,JARDIN,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,66.8,UAS (CENTRAL DIURNA),53.353323809523836,66.23221
6809,5,1,118,JARDIN,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,44.4,UAS (CENTRAL DIURNA),53.353323809523836,66.23221
6810,5,2,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2006,93.33333333333333,C.B.T.I.S. 224,91.50061746031743,78.322754
6810,5,2,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,91.66666666666667,C.B.T.I.S. 224,91.50061746031743,78.322754
6810,5,2,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,91.66666666666667,C.B.T.I.S. 224,91.50061746031743,78.322754
6810,5,2,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,89.9,C.B.T.I.S. 224,91.50061746031743,78.322754
6810,5,2,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,88.33333333333333,C.B.T.I.S. 224,91.50061746031743,78.322754
6810,5,2,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2007,94.0,C.B.T.I.S. 224,88.9947142857143,75.35658
6810,5,2,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,92.5,C.B.T.I.S. 224,88.9947142857143,75.35658
6810,5,2,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,87.85714285714286,C.B.T.I.S. 224,88.9947142857143,75.35658
6810,5,2,107,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,83.66666666666667,C.B.T.I.S. 224,88.9947142857143,75.35658
7271,5,2,127,COLINAS DEL VALLE,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2006,73.0,UAS (NAVOLATO),74.7860671957672,75.40575
7271,5,2,127,COLINAS DEL VALLE,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,69.83333333333333,UAS (NAVOLATO),74.7860671957672,75.40575
7271,5,2,127,COLINAS DEL VALLE,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,66.6,UAS (NAVOLATO),74.7860671957672,75.40575
7271,5,2,127,COLINAS DEL VALLE,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,87.33333333333333,UAS (NAVOLATO),74.7860671957672,75.40575
7271,5,2,127,COLINAS DEL VALLE,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,89.5,UAS (NAVOLATO),74.7860671957672,75.40575
7271,5,2,127,COLINAS DEL VALLE,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2007,68.0,UAS (NAVOLATO),71.63296825396823,72.824554
7271,5,2,127,COLINAS DEL VALLE,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,62.666666666666664,UAS (NAVOLATO),71.63296825396823,72.824554
7271,5,2,127,COLINAS DEL VALLE,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,86.66666666666667,UAS (NAVOLATO),71.63296825396823,72.824554
7271,5,2,127,COLINAS DEL VALLE,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,81.8,UAS (NAVOLATO),71.63296825396823,72.824554
7271,5,2,127,COLINAS DEL VALLE,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,verano,2009,90.5,UAS (NAVOLATO),86.275,82.87411
7271,5,2,127,COLINAS DEL VALLE,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,verano,2010,80.0,UAS (NAVOLATO),86.275,82.87411
7939,5,2,107,LOS ANGELES,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,82.5,C.B.T.I.S. 224,82.60983333333336,80.953156
7939,5,2,107,LOS ANGELES,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,82.83333333333333,C.B.T.I.S. 224,82.60983333333336,80.953156
7939,5,2,107,LOS ANGELES,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,80.0,C.B.T.I.S. 224,82.60983333333336,80.953156
7939,5,2,107,LOS ANGELES,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,82.33333333333333,C.B.T.I.S. 224,82.60983333333336,80.953156
7939,5,2,107,LOS ANGELES,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,65.66666666666667,C.B.T.I.S. 224,75.84461904761909,77.34174
7939,5,2,107,LOS ANGELES,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,68.33333333333333,C.B.T.I.S. 224,75.84461904761909,77.34174
7939,5,2,107,LOS ANGELES,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,84.4,C.B.T.I.S. 224,75.84461904761909,77.34174
7940,5,1,121,ROTARISMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,83.5,UAS (EMILIANO ZAPATA),85.84644761904761,78.13243
7940,5,1,121,ROTARISMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,95.0,UAS (EMILIANO ZAPATA),85.84644761904761,78.13243
7940,5,1,121,ROTARISMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,80.0,UAS (EMILIANO ZAPATA),85.84644761904761,78.13243
7940,5,1,121,ROTARISMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,85.6,UAS (EMILIANO ZAPATA),85.84644761904761,78.13243
7940,5,1,121,ROTARISMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,90.66666666666667,UAS (EMILIANO ZAPATA),84.57194444444444,77.31981
7940,5,1,121,ROTARISMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,74.16666666666667,UAS (EMILIANO ZAPATA),84.57194444444444,77.31981
7940,5,1,121,ROTARISMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,89.0,UAS (EMILIANO ZAPATA),84.57194444444444,77.31981
7941,5,1,113,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,71.83333333333333,C.B.T.A. 116,71.62570634920637,75.012535
7941,5,1,113,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,81.4,C.B.T.A. 116,71.62570634920637,75.012535
7941,5,1,113,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,84.0,C.B.T.A. 116,71.62570634920637,75.012535
7941,5,1,113,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,64.83333333333333,C.B.T.A. 116,71.62570634920637,75.012535
7941,5,1,113,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,83.2,C.B.T.A. 116,71.70993015873016,74.2291
7941,5,1,113,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,58.666666666666664,C.B.T.A. 116,71.70993015873016,74.2291
7941,5,1,113,EL WALAMO,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,72.2,C.B.T.A. 116,71.70993015873016,74.2291
7944,5,2,117,LIBERTAD,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,85.33333333333333,UAS (DR. SALVADOR ALLENDE),86.60660687830686,82.2293
7944,5,2,117,LIBERTAD,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,87.33333333333333,UAS (DR. SALVADOR ALLENDE),86.60660687830686,82.2293
7944,5,2,117,LIBERTAD,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,92.6,UAS (DR. SALVADOR ALLENDE),86.60660687830686,82.2293
7944,5,2,117,LIBERTAD,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,79.66666666666667,UAS (DR. SALVADOR ALLENDE),86.60660687830686,82.2293
7944,5,2,117,LIBERTAD,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,81.33333333333333,UAS (DR. SALVADOR ALLENDE),70.34166666666671,81.32248
7944,5,2,117,LIBERTAD,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,56.833333333333336,UAS (DR. SALVADOR ALLENDE),70.34166666666671,81.32248
7944,5,2,117,LIBERTAD,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,82.83333333333333,UAS (DR. SALVADOR ALLENDE),70.34166666666671,81.32248
7944,5,2,117,LIBERTAD,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,verano,2009,70.0,UAS (DR. SALVADOR ALLENDE),75.56,84.62219
7950,5,2,70,VILLAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,94.0,CONALEP I (JUAN DE DIOS BATIZ- CULIACAN),83.18417989417985,81.98401
7950,5,2,70,VILLAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,91.16666666666667,CONALEP I (JUAN DE DIOS BATIZ- CULIACAN),83.18417989417985,81.98401
7950,5,2,70,VILLAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,88.83333333333333,CONALEP I (JUAN DE DIOS BATIZ- CULIACAN),83.18417989417985,81.98401
7950,5,2,70,VILLAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,67.16666666666667,CONALEP I (JUAN DE DIOS BATIZ- CULIACAN),83.18417989417985,81.98401
7950,5,2,70,VILLAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,85.83333333333333,CONALEP I (JUAN DE DIOS BATIZ- CULIACAN),84.50703968253968,80.2537
7950,5,2,70,VILLAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,84.0,CONALEP I (JUAN DE DIOS BATIZ- CULIACAN),84.50703968253968,80.2537
7950,5,2,70,VILLAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,85.2,CONALEP I (JUAN DE DIOS BATIZ- CULIACAN),84.50703968253968,80.2537
7953,5,1,26,LOMA LINDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,82.16666666666667,COBAES 26(GRAL. ANGEL FLORES),82.0251507936508,74.7988
7953,5,1,26,LOMA LINDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,89.5,COBAES 26(GRAL. ANGEL FLORES),82.0251507936508,74.7988
7953,5,1,26,LOMA LINDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,72.16666666666667,COBAES 26(GRAL. ANGEL FLORES),82.0251507936508,74.7988
7953,5,1,26,LOMA LINDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,82.33333333333333,COBAES 26(GRAL. ANGEL FLORES),82.0251507936508,74.7988
7953,5,1,26,LOMA LINDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,87.83333333333333,COBAES 26(GRAL. ANGEL FLORES),80.10900000000005,72.86009
7953,5,1,26,LOMA LINDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,71.83333333333333,COBAES 26(GRAL. ANGEL FLORES),80.10900000000005,72.86009
7953,5,1,26,LOMA LINDA,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,85.0,COBAES 26(GRAL. ANGEL FLORES),80.10900000000005,72.86009
7957,5,1,24,LA HIGUERAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,86.66666666666667,COBAES 24(GRAL. EMILIANO ZAPA),86.10708412698413,74.98335
7957,5,1,24,LA HIGUERAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,81.8,COBAES 24(GRAL. EMILIANO ZAPA),86.10708412698413,74.98335
7957,5,1,24,LA HIGUERAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,93.33333333333333,COBAES 24(GRAL. EMILIANO ZAPA),86.10708412698413,74.98335
7957,5,1,24,LA HIGUERAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,77.8,COBAES 24(GRAL. EMILIANO ZAPA),86.10708412698413,74.98335
7957,5,1,24,LA HIGUERAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,87.0,COBAES 24(GRAL. EMILIANO ZAPA),81.10766666666669,73.04465
7957,5,1,24,LA HIGUERAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,57.5,COBAES 24(GRAL. EMILIANO ZAPA),81.10766666666669,73.04465
7957,5,1,24,LA HIGUERAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,94.0,COBAES 24(GRAL. EMILIANO ZAPA),81.10766666666669,73.04465
7958,5,1,45,SAN LUIS II,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,56.5,COBAES 45(PROFR.ALEJANDRO CAL),60.38862460317458,67.76121
7958,5,1,45,SAN LUIS II,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,54.166666666666664,COBAES 45(PROFR.ALEJANDRO CAL),60.38862460317458,67.76121
7958,5,1,45,SAN LUIS II,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,63.4,COBAES 45(PROFR.ALEJANDRO CAL),60.38862460317458,67.76121
7958,5,1,45,SAN LUIS II,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,20.0,COBAES 45(PROFR.ALEJANDRO CAL),60.03485714285714,65.581505
7958,5,1,45,SAN LUIS II,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,86.5,COBAES 45(PROFR.ALEJANDRO CAL),60.03485714285714,65.581505
7958,5,1,45,SAN LUIS II,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,73.0,COBAES 45(PROFR.ALEJANDRO CAL),60.03485714285714,65.581505
7960,5,1,26,SALVADOR,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,58.0,COBAES 26(GRAL. ANGEL FLORES),70.5225746031746,75.183846
7960,5,1,26,SALVADOR,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,82.83333333333333,COBAES 26(GRAL. ANGEL FLORES),70.5225746031746,75.183846
7960,5,1,26,SALVADOR,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2009,80.0,COBAES 26(GRAL. ANGEL FLORES),70.5225746031746,75.183846
7960,5,1,26,SALVADOR,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2010,72.83333333333333,COBAES 26(GRAL. ANGEL FLORES),70.5225746031746,75.183846
7960,5,1,26,SALVADOR,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2008,90.5,COBAES 26(GRAL. ANGEL FLORES),76.47811904761903,73.24514
7960,5,1,26,SALVADOR,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2009,55.666666666666664,COBAES 26(GRAL. ANGEL FLORES),76.47811904761903,73.24514
7960,5,1,26,SALVADOR,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ene-jun,2010,83.83333333333333,COBAES 26(GRAL. ANGEL FLORES),76.47811904761903,73.24514
7961,5,2,70,BUGAMBILIAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2007,83.66666666666667,CONALEP I (JUAN DE DIOS BATIZ- CULIACAN),81.6422357142857,80.87526
7961,5,2,70,BUGAMBILIAS,25006.0,Culiacan,1,LICENCIATURA EN INFORMATICA,Informatica,ago-dic,2008,84.16666666666667,CONALEP I (JUAN DE DIOS BATIZ- CULIACAN),81.6422357142857,80.87526
