clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,periodo_act,anio_ingreso_periodo,promedio,promedioxperiodo
11299,3,1,153,HUMAYA,25006.0,Culiacan,1,ago-dic,2010,81.66666666666667,81.83985714285708
11300,3,1,107,CAMPESTRE,25006.0,Culiacan,1,ago-dic,2010,74.66666666666667,79.33538095238096
11301,3,1,107,SALVADOR,25006.0,Culiacan,1,ago-dic,2010,89.16666666666667,85.60113945578229
11302,3,1,71,MORELOS,25006.0,Culiacan,1,ago-dic,2010,73.5,77.91290646258503
11304,3,1,112,SAN RAFAEL,25006.0,Culiacan,1,ago-dic,2010,77.0,79.61355181405897
11306,3,1,217,SAN FRANCISCO,25012.0,Mazatlan,1,ago-dic,2010,75.5,76.63336349206348
11308,3,1,111,SAN FRANCISCO,25012.0,Mazatlan,1,ago-dic,2010,75.5,81.34347052154192
11310,3,1,112,FRACC.,25006.0,Culiacan,1,ago-dic,2010,88.0,85.11519484126985
11312,3,1,154,EL CHALECO,25011.0,Guasave,1,ago-dic,2010,69.16666666666667,69.21198888888884
11314,3,1,107,GUADALUPE,25006.0,Culiacan,1,ago-dic,2010,88.33333333333333,86.8776904761905
11315,3,1,107,URBIQUINTA,25006.0,Culiacan,1,ago-dic,2010,92.16666666666667,87.12975238095235
11316,3,1,153,SAN LUIS II,25006.0,Culiacan,1,ago-dic,2010,90.0,80.92307619047618
11317,3,1,107,STANZA,25006.0,Culiacan,1,ago-dic,2010,82.0,82.83334920634921
11320,3,1,156,LIMONTITA,25018.0,Navolato,1,ago-dic,2010,66.0,83.79984285714283
11411,3,1,131,EL WALAMO,25006.0,Culiacan,1,ago-dic,2010,90.5,86.35032857142858
11811,3,1,109,RANCHITO,25011.0,Guasave,1,ago-dic,2010,96.16666666666667,90.60503174603173
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ago-dic,2001,57.5,48.39413333333333
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ago-dic,2002,43.333333333333336,48.39413333333333
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ago-dic,2003,47.6,48.39413333333333
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ago-dic,2004,25.0,48.39413333333333
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ago-dic,2005,14.4,48.39413333333333
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ago-dic,2006,70.0,48.39413333333333
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ago-dic,2007,90.0,48.39413333333333
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ene-jun,2002,79.6,57.98700274725274
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ene-jun,2003,59.166666666666664,57.98700274725274
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ene-jun,2004,41.25,57.98700274725274
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ene-jun,2005,41.25,57.98700274725274
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ene-jun,2006,73.25,57.98700274725274
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ene-jun,2007,30.0,57.98700274725274
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,ene-jun,2008,90.0,57.98700274725274
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,verano,2005,70.0,75.05
1149,5,1,56,VILLA DEL REAL,25006.0,Culiacan,1,verano,2006,77.5,75.05
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,ago-dic,2005,55.166666666666664,74.37607186147189
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,ago-dic,2006,90.0,74.37607186147189
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,ago-dic,2007,63.2,74.37607186147189
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,ago-dic,2008,53.833333333333336,74.37607186147189
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,ago-dic,2009,77.4,74.37607186147189
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,ago-dic,2010,92.5,74.37607186147189
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,ene-jun,2006,65.8,69.12450952380954
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,ene-jun,2007,65.0,69.12450952380954
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,ene-jun,2008,64.4,69.12450952380954
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,ene-jun,2009,82.4,69.12450952380954
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,ene-jun,2010,77.2,69.12450952380954
4547,5,1,112,EJIDAL,25015.0,Guamuchil,1,verano,2009,85.0,80.67083333333333
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,ago-dic,2005,68.5,73.41675238095237
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,ago-dic,2006,72.5,73.41675238095237
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,ago-dic,2007,78.8,73.41675238095237
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,ago-dic,2008,69.5,73.41675238095237
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,ago-dic,2009,76.75,73.41675238095237
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,ago-dic,2010,75.33333333333333,73.41675238095237
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,ene-jun,2006,52.6,45.618363528138524
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,ene-jun,2007,44.0,45.618363528138524
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,ene-jun,2008,50.0,45.618363528138524
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,ene-jun,2009,60.0,45.618363528138524
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,ene-jun,2010,37.75,45.618363528138524
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,verano,2008,90.0,84.23004999999998
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,1,verano,2010,100.0,84.23004999999998
4559,5,2,68,,25002.0,Angostura,1,ago-dic,2005,89.16666666666667,79.9945
4559,5,2,68,,25002.0,Angostura,1,ago-dic,2006,70.33333333333333,79.9945
4559,5,2,68,,25002.0,Angostura,1,ago-dic,2007,92.0,79.9945
4559,5,2,68,,25002.0,Angostura,1,ago-dic,2009,60.325,79.9945
4559,5,2,68,,25002.0,Angostura,1,ago-dic,2010,81.66666666666667,79.9945
4559,5,2,68,,25002.0,Angostura,1,ene-jun,2006,85.83333333333333,73.56380952380952
4559,5,2,68,,25002.0,Angostura,1,ene-jun,2007,81.0,73.56380952380952
4559,5,2,68,,25002.0,Angostura,1,ene-jun,2008,78.75,73.56380952380952
4559,5,2,68,,25002.0,Angostura,1,ene-jun,2009,58.57142857142857,73.56380952380952
4559,5,2,68,,25002.0,Angostura,1,ene-jun,2010,56.75,73.56380952380952
4559,5,2,68,,25002.0,Angostura,1,verano,2010,90.0,90.58
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,ago-dic,2005,52.333333333333336,57.623573129251696
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,ago-dic,2006,72.16666666666667,57.623573129251696
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,ago-dic,2007,52.666666666666664,57.623573129251696
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,ago-dic,2008,65.85714285714286,57.623573129251696
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,ago-dic,2009,59.25,57.623573129251696
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,ago-dic,2010,50.0,57.623573129251696
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,ene-jun,2006,60.8,66.1361238095238
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,ene-jun,2007,82.5,66.1361238095238
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,ene-jun,2008,59.0,66.1361238095238
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,ene-jun,2009,60.8,66.1361238095238
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,ene-jun,2010,78.0,66.1361238095238
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,verano,2009,72.0,75.76
4566,5,1,10,TAMAZULA,25011.0,Guasave,1,verano,2010,70.0,75.76
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,ago-dic,2005,73.33333333333333,70.87982378547376
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,ago-dic,2006,62.0,70.87982378547376
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,ago-dic,2007,84.5,70.87982378547376
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,ago-dic,2008,75.83333333333333,70.87982378547376
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,ago-dic,2009,83.6,70.87982378547376
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,ago-dic,2010,51.666666666666664,70.87982378547376
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,ene-jun,2006,65.8,56.24533227513228
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,ene-jun,2007,41.666666666666664,56.24533227513228
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,ene-jun,2008,52.333333333333336,56.24533227513228
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,ene-jun,2009,81.5,56.24533227513228
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,ene-jun,2010,69.2,56.24533227513228
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,verano,2008,95.0,84.26952380952382
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,verano,2009,85.0,84.26952380952382
4567,5,1,60,CAMPANARIO,25006.0,Culiacan,1,verano,2010,75.0,84.26952380952382
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,ago-dic,2005,65.66666666666667,72.94981365486366
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,ago-dic,2006,84.0,72.94981365486366
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,ago-dic,2007,57.0,72.94981365486366
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,ago-dic,2008,75.5,72.94981365486366
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,ago-dic,2009,78.4,72.94981365486366
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,ago-dic,2010,80.0,72.94981365486366
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,ene-jun,2006,37.166666666666664,50.280696031746004
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,ene-jun,2007,57.5,50.280696031746004
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,ene-jun,2008,0.0,50.280696031746004
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,ene-jun,2009,66.66666666666667,50.280696031746004
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,ene-jun,2010,81.4,50.280696031746004
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,verano,2009,75.5,73.94783333333335
4579,5,1,23,AZUCARERA,25006.0,Culiacan,1,verano,2010,70.0,73.94783333333335
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,ago-dic,2005,72.5,80.33988783068781
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,ago-dic,2006,87.33333333333333,80.33988783068781
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,ago-dic,2007,87.8,80.33988783068781
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,ago-dic,2008,68.5,80.33988783068781
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,ago-dic,2009,90.75,80.33988783068781
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,ago-dic,2010,85.0,80.33988783068781
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,ene-jun,2006,68.8,69.0387671957672
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,ene-jun,2007,45.0,69.0387671957672
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,ene-jun,2008,69.33333333333333,69.0387671957672
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,ene-jun,2009,82.8,69.0387671957672
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,ene-jun,2010,57.0,69.0387671957672
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,verano,2009,95.0,92.68777777777777
4592,5,2,130,INFONAVIT JOBORI,25008.0,La Cruz,1,verano,2010,100.0,92.68777777777777
4601,5,2,117,LOS ANGELES,25006.0,Culiacan,1,ago-dic,2005,67.33333333333333,74.79282645502646
4601,5,2,117,LOS ANGELES,25006.0,Culiacan,1,ago-dic,2006,80.66666666666667,74.79282645502646
4601,5,2,117,LOS ANGELES,25006.0,Culiacan,1,ago-dic,2007,85.4,74.79282645502646
4601,5,2,117,LOS ANGELES,25006.0,Culiacan,1,ago-dic,2008,63.333333333333336,74.79282645502646
4601,5,2,117,LOS ANGELES,25006.0,Culiacan,1,ago-dic,2010,75.5,74.79282645502646
4601,5,2,117,LOS ANGELES,25006.0,Culiacan,1,ene-jun,2006,67.0,61.09698412698413
4601,5,2,117,LOS ANGELES,25006.0,Culiacan,1,ene-jun,2007,40.0,61.09698412698413
4601,5,2,117,LOS ANGELES,25006.0,Culiacan,1,ene-jun,2008,65.0,61.09698412698413
4601,5,2,117,LOS ANGELES,25006.0,Culiacan,1,ene-jun,2009,36.0,61.09698412698413
4601,5,2,117,LOS ANGELES,25006.0,Culiacan,1,ene-jun,2010,62.4,61.09698412698413
4601,5,2,117,LOS ANGELES,25006.0,Culiacan,1,verano,2007,73.5,77.9858
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ago-dic,2005,56.666666666666664,67.07392777777777
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ago-dic,2006,79.8,67.07392777777777
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ago-dic,2007,81.4,67.07392777777777
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ago-dic,2008,49.166666666666664,67.07392777777777
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ago-dic,2009,66.7,67.07392777777777
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ago-dic,2010,72.0,67.07392777777777
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ene-jun,2006,61.6,70.69929682539683
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ene-jun,2007,68.2,70.69929682539683
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ene-jun,2008,51.666666666666664,70.69929682539683
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ene-jun,2009,78.0,70.69929682539683
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,ene-jun,2010,87.6,70.69929682539683
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,verano,2008,90.0,86.67506428571429
4810,5,2,118,PRIMAVERA,25006.0,Culiacan,1,verano,2009,95.0,86.67506428571429
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,ago-dic,2006,89.5,82.95021164021165
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,ago-dic,2007,71.16666666666667,82.95021164021165
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,ago-dic,2008,70.16666666666667,82.95021164021165
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,ago-dic,2009,86.16666666666667,82.95021164021165
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,ago-dic,2010,89.0,82.95021164021165
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,ene-jun,2007,58.166666666666664,68.82106666666665
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,ene-jun,2008,88.5,68.82106666666665
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,ene-jun,2009,88.5,68.82106666666665
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,ene-jun,2010,62.6,68.82106666666665
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,verano,2007,85.0,82.35
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,verano,2008,90.0,82.35
6748,5,1,26,FOVISSSTE DIAMANTE,25006.0,Culiacan,1,verano,2010,90.0,82.35
6749,5,2,70,AGUAJITO,25006.0,Culiacan,1,ago-dic,2006,86.83333333333333,79.14385052910053
6749,5,2,70,AGUAJITO,25006.0,Culiacan,1,ago-dic,2007,84.0,79.14385052910053
6749,5,2,70,AGUAJITO,25006.0,Culiacan,1,ago-dic,2008,77.83333333333333,79.14385052910053
6749,5,2,70,AGUAJITO,25006.0,Culiacan,1,ago-dic,2009,81.83333333333333,79.14385052910053
6749,5,2,70,AGUAJITO,25006.0,Culiacan,1,ago-dic,2010,72.83333333333333,79.14385052910053
6749,5,2,70,AGUAJITO,25006.0,Culiacan,1,ene-jun,2007,70.5,77.21817460317462
6749,5,2,70,AGUAJITO,25006.0,Culiacan,1,ene-jun,2008,62.142857142857146,77.21817460317462
6749,5,2,70,AGUAJITO,25006.0,Culiacan,1,ene-jun,2009,74.66666666666667,77.21817460317462
6749,5,2,70,AGUAJITO,25006.0,Culiacan,1,ene-jun,2010,79.0,77.21817460317462
6749,5,2,70,AGUAJITO,25006.0,Culiacan,1,verano,2008,95.0,94.78666666666668
6751,5,1,85,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2006,66.83333333333333,78.31337734487734
6751,5,1,85,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2007,83.16666666666667,78.31337734487734
6751,5,1,85,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2008,71.33333333333333,78.31337734487734
6751,5,1,85,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2009,85.6,78.31337734487734
6751,5,1,85,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2010,77.25,78.31337734487734
6751,5,1,85,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2007,62.6,71.83781111111111
6751,5,1,85,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2008,68.16666666666667,71.83781111111111
6751,5,1,85,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2009,73.0,71.83781111111111
6751,5,1,85,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2010,73.0,71.83781111111111
6751,5,1,85,SAN MIGUEL,25006.0,Culiacan,1,verano,2009,90.0,87.29
6753,5,1,117,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2006,96.66666666666667,95.43028174603178
6753,5,1,117,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2007,97.33333333333333,95.43028174603178
6753,5,1,117,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2008,95.16666666666667,95.43028174603178
6753,5,1,117,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2009,92.86,95.43028174603178
6753,5,1,117,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2010,97.5,95.43028174603178
6753,5,1,117,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2007,96.16666666666667,92.63881991685567
6753,5,1,117,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2008,90.0,92.63881991685567
6753,5,1,117,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2009,89.42857142857143,92.63881991685567
6753,5,1,117,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2010,95.0,92.63881991685567
6754,5,1,30,CANARIAS,25006.0,Culiacan,1,ago-dic,2006,78.33333333333333,77.82728571428575
6754,5,1,30,CANARIAS,25006.0,Culiacan,1,ago-dic,2007,84.0,77.82728571428575
6754,5,1,30,CANARIAS,25006.0,Culiacan,1,ago-dic,2008,69.16666666666667,77.82728571428575
6754,5,1,30,CANARIAS,25006.0,Culiacan,1,ago-dic,2009,82.5,77.82728571428575
6754,5,1,30,CANARIAS,25006.0,Culiacan,1,ago-dic,2010,86.25,77.82728571428575
6754,5,1,30,CANARIAS,25006.0,Culiacan,1,ene-jun,2007,39.333333333333336,55.80228835978836
6754,5,1,30,CANARIAS,25006.0,Culiacan,1,ene-jun,2008,71.16666666666667,55.80228835978836
6754,5,1,30,CANARIAS,25006.0,Culiacan,1,ene-jun,2009,68.16666666666667,55.80228835978836
6754,5,1,30,CANARIAS,25006.0,Culiacan,1,ene-jun,2010,42.75,55.80228835978836
6754,5,1,30,CANARIAS,25006.0,Culiacan,1,verano,2009,73.0,76.71466666666667
6754,5,1,30,CANARIAS,25006.0,Culiacan,1,verano,2010,80.0,76.71466666666667
6755,5,1,118,MORELOS,25006.0,Culiacan,1,ago-dic,2006,83.0,80.98493809523809
6755,5,1,118,MORELOS,25006.0,Culiacan,1,ago-dic,2007,76.83333333333333,80.98493809523809
6755,5,1,118,MORELOS,25006.0,Culiacan,1,ago-dic,2008,80.6,80.98493809523809
6755,5,1,118,MORELOS,25006.0,Culiacan,1,ago-dic,2009,78.33333333333333,80.98493809523809
6755,5,1,118,MORELOS,25006.0,Culiacan,1,ago-dic,2010,84.2,80.98493809523809
6755,5,1,118,MORELOS,25006.0,Culiacan,1,ene-jun,2007,67.66666666666667,50.97083333333334
6755,5,1,118,MORELOS,25006.0,Culiacan,1,ene-jun,2008,55.0,50.97083333333334
6755,5,1,118,MORELOS,25006.0,Culiacan,1,ene-jun,2009,80.16666666666667,50.97083333333334
6755,5,1,118,MORELOS,25006.0,Culiacan,1,ene-jun,2010,0.0,50.97083333333334
6755,5,1,118,MORELOS,25006.0,Culiacan,1,verano,2007,80.0,81.53130952380953
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,ago-dic,2006,67.5,63.077694444444454
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,ago-dic,2007,84.33333333333333,63.077694444444454
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,ago-dic,2008,66.33333333333333,63.077694444444454
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,ago-dic,2009,66.33333333333333,63.077694444444454
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,ago-dic,2010,58.0,63.077694444444454
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,ene-jun,2007,44.4,60.18050158730155
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,ene-jun,2008,29.166666666666668,60.18050158730155
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,ene-jun,2009,82.66666666666667,60.18050158730155
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,ene-jun,2010,58.8,60.18050158730155
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,verano,2007,95.0,87.39
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,verano,2008,95.0,87.39
6756,5,1,70,BUGAMBILIAS,25006.0,Culiacan,1,verano,2010,90.0,87.39
6769,5,1,107,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2006,47.5,60.322832936507936
6769,5,1,107,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2007,76.25,60.322832936507936
6769,5,1,107,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2008,42.5,60.322832936507936
6769,5,1,107,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2009,78.33333333333333,60.322832936507936
6769,5,1,107,SAN MIGUEL,25006.0,Culiacan,1,ago-dic,2010,69.5,60.322832936507936
6769,5,1,107,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2007,35.0,52.956102380952395
6769,5,1,107,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2008,63.2,52.956102380952395
6769,5,1,107,SAN MIGUEL,25006.0,Culiacan,1,ene-jun,2009,60.4,52.956102380952395
6769,5,1,107,SAN MIGUEL,25006.0,Culiacan,1,verano,2007,70.0,74.50999999999999
6775,5,2,70,RENATO VEGA,25006.0,Culiacan,1,ago-dic,2006,66.66666666666667,77.86392063492065
6775,5,2,70,RENATO VEGA,25006.0,Culiacan,1,ago-dic,2007,85.8,77.86392063492065
6775,5,2,70,RENATO VEGA,25006.0,Culiacan,1,ago-dic,2008,72.0,77.86392063492065
6775,5,2,70,RENATO VEGA,25006.0,Culiacan,1,ago-dic,2009,84.8,77.86392063492065
6775,5,2,70,RENATO VEGA,25006.0,Culiacan,1,ago-dic,2010,83.66666666666667,77.86392063492065
6775,5,2,70,RENATO VEGA,25006.0,Culiacan,1,ene-jun,2007,48.0,71.81800170068028
6775,5,2,70,RENATO VEGA,25006.0,Culiacan,1,ene-jun,2008,74.14285714285714,71.81800170068028
6775,5,2,70,RENATO VEGA,25006.0,Culiacan,1,ene-jun,2009,90.5,71.81800170068028
6775,5,2,70,RENATO VEGA,25006.0,Culiacan,1,ene-jun,2010,74.6,71.81800170068028
6775,5,2,70,RENATO VEGA,25006.0,Culiacan,1,verano,2009,96.0,95.49162962962963
6777,5,1,70,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2006,83.16666666666667,84.93050555555556
6777,5,1,70,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2007,85.66666666666667,84.93050555555556
6777,5,1,70,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2008,85.0,84.93050555555556
6777,5,1,70,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2009,90.4,84.93050555555556
6777,5,1,70,INFONAVIT JOBORI,25006.0,Culiacan,1,ago-dic,2010,80.0,84.93050555555556
6777,5,1,70,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2007,83.83333333333333,71.71567857142855
6777,5,1,70,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2008,45.5,71.71567857142855
6777,5,1,70,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2009,86.0,71.71567857142855
6777,5,1,70,INFONAVIT JOBORI,25006.0,Culiacan,1,ene-jun,2010,70.6,71.71567857142855
6777,5,1,70,INFONAVIT JOBORI,25006.0,Culiacan,1,verano,2008,90.0,86.661
6785,5,1,107,FRAC.RANCHO,25006.0,Culiacan,1,ago-dic,2006,72.66666666666667,80.13154126984125
6785,5,1,107,FRAC.RANCHO,25006.0,Culiacan,1,ago-dic,2007,87.0,80.13154126984125
6785,5,1,107,FRAC.RANCHO,25006.0,Culiacan,1,ago-dic,2008,73.83333333333333,80.13154126984125
6785,5,1,107,FRAC.RANCHO,25006.0,Culiacan,1,ago-dic,2009,87.8,80.13154126984125
6785,5,1,107,FRAC.RANCHO,25006.0,Culiacan,1,ago-dic,2010,81.4,80.13154126984125
6785,5,1,107,FRAC.RANCHO,25006.0,Culiacan,1,ene-jun,2007,47.2,60.301214285714266
6785,5,1,107,FRAC.RANCHO,25006.0,Culiacan,1,ene-jun,2008,70.5,60.301214285714266
6785,5,1,107,FRAC.RANCHO,25006.0,Culiacan,1,ene-jun,2009,75.71428571428571,60.301214285714266
6785,5,1,107,FRAC.RANCHO,25006.0,Culiacan,1,ene-jun,2010,62.0,60.301214285714266
6785,5,1,107,FRAC.RANCHO,25006.0,Culiacan,1,verano,2009,95.0,79.84833333333333
6787,5,2,18,RANCHO CONTENTO,25006.0,Culiacan,1,ago-dic,2006,87.5,81.88025555555555
6787,5,2,18,RANCHO CONTENTO,25006.0,Culiacan,1,ago-dic,2007,86.66666666666667,81.88025555555555
6787,5,2,18,RANCHO CONTENTO,25006.0,Culiacan,1,ago-dic,2008,81.0,81.88025555555555
6787,5,2,18,RANCHO CONTENTO,25006.0,Culiacan,1,ago-dic,2009,85.8,81.88025555555555
6787,5,2,18,RANCHO CONTENTO,25006.0,Culiacan,1,ago-dic,2010,78.2,81.88025555555555
