clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida
11795,6,2,61,Centro,25018.0,Navolato,2103.0,,1
11796,6,1,127,Ejidal,25018.0,Navolato,2103.0,,1
11797,6,2,127,Los Angeles,25018.0,Navolato,2103.0,,1
11798,6,1,662,Villa del Real,25018.0,Navolato,2103.0,,1
11799,6,2,127,Ejidal,25018.0,Navolato,2103.0,,1
11800,6,1,71,Antonio Yamaguchi,25018.0,Navolato,2103.0,,1
11802,6,1,156,Alcanfores,25018.0,Navolato,2103.0,,1
11803,6,2,61,Centro,25018.0,Navolato,2103.0,,1
11804,6,1,0,Margaritas,25018.0,Navolato,2103.0,,1
11805,6,1,662,,25018.0,Navolato,2103.0,,1
11806,6,1,662,Manuel Gomez Morin,25018.0,Navolato,2103.0,,1
11807,6,1,467,Infonavit Jobori,25018.0,Navolato,2103.0,,1
11808,6,1,156,LIMONTITA,25018.0,Navolato,2103.0,,1
11809,6,1,662,Margaritas,25018.0,Navolato,2103.0,,1
11821,6,1,127,Los Angeles,25018.0,Navolato,2103.0,,1
11822,6,1,529,San Joaquin,25006.0,Culiacan,2103.0,,1
11823,6,1,22,FRACC.,25006.0,Culiacan,2103.0,,1
11838,6,1,46,Bachigualato,25006.0,Culiacan,2103.0,,1
11839,6,1,0,,25006.0,Culiacan,2103.0,,1
11900,6,1,154,Humaya,25006.0,Culiacan,2111.0,,1
11902,6,2,70,Agustina Ramirez,25006.0,Culiacan,2111.0,,1
11903,6,2,25,La Higueras,25006.0,Culiacan,2111.0,,1
11905,6,2,60,Buenos Aires,25006.0,Culiacan,2111.0,,1
11906,6,1,27,,25006.0,Culiacan,2111.0,,1
11907,6,1,594,El Walamo,25006.0,Culiacan,2111.0,,1
11908,6,1,678,Esperanza,25006.0,Culiacan,2111.0,,1
11909,6,1,649,LA ESTANCIA PRIVADA 5,25006.0,Culiacan,2111.0,,1
11910,6,1,27,,25006.0,Culiacan,2111.0,,1
11911,6,1,26,Nuevo Culiacan,25006.0,Culiacan,2111.0,,1
11912,6,2,352,Infonavit Jobori,25006.0,Culiacan,2111.0,,1
11913,6,1,679,Los Mezcales,25006.0,Culiacan,2111.0,,1
11914,6,1,79,Primavera,25006.0,Culiacan,2111.0,,1
11915,6,1,97,Infonavit Jobori,25006.0,Culiacan,2111.0,,1
11916,6,1,623,Rosario Uzarraga,25006.0,Culiacan,2111.0,,1
11917,6,2,352,La Higueras,25006.0,Culiacan,2111.0,,1
11918,6,2,117,Antonio Toledo Corro,25006.0,Culiacan,2111.0,,1
11919,6,1,141,Montserrat,25006.0,Culiacan,2111.0,,1
11920,6,2,70,Capistrano Ii,25006.0,Culiacan,2111.0,,1
11921,6,1,519,Santa Natalia,25006.0,Culiacan,2111.0,,1
11922,6,1,71,Santa Natalia,25006.0,Culiacan,2111.0,,1
11923,6,1,70,Huizaches,25006.0,Culiacan,2111.0,,1
11924,6,1,118,Emiliano Zapata,25006.0,Culiacan,2111.0,,1
11925,6,1,87,Riveras de Tamazula,25006.0,Culiacan,2111.0,,1
11926,6,1,30,Constitucion,25006.0,Culiacan,2111.0,,1
11929,6,1,125,,25006.0,Culiacan,2111.0,,1
11930,6,1,694,Ampliacion San Pedro,25006.0,Culiacan,2111.0,,1
11931,6,1,27,Santa Natalia,25006.0,Culiacan,2111.0,,1
11932,6,1,352,Lazaro Cardenas,25006.0,Culiacan,2111.0,,1
11933,6,2,438,Belem Torres,25006.0,Culiacan,2111.0,,1
11935,6,1,695,Los Angeles,25006.0,Culiacan,2111.0,,1
11936,6,1,121,Villa de Guadalupe,25006.0,Culiacan,2111.0,,1
11938,6,1,153,Union de Colonos,25006.0,Culiacan,2111.0,,1
11939,6,1,24,Emiliano Zapata,25006.0,Culiacan,2111.0,,1
11942,6,1,697,Miguel Leyson,25006.0,Culiacan,2111.0,,1
11943,6,1,26,Las Granjas,25006.0,Culiacan,2111.0,,1
11958,6,1,0,,25006.0,Culiacan,2111.0,,1
11964,6,1,227,Universidad 94,25006.0,Culiacan,2111.0,,1
6971,7,1,124,Industrial Bravo,25006.0,Culiacan,2063.0,,1
6974,7,1,71,Andalucia,25006.0,Culiacan,2063.0,,1
6976,7,1,61,Centro,25018.0,Navolato,2063.0,,1
6977,7,1,107,IND.,25006.0,Culiacan,2063.0,,1
6978,7,1,107,Olas,25006.0,Culiacan,2063.0,,1
6979,7,2,107,FRACC,25006.0,Culiacan,2063.0,,1
6980,7,1,20,Fracc.,25006.0,Culiacan,2063.0,,1
6981,7,1,107,Industrial Bravo,25006.0,Culiacan,2063.0,,1
6982,7,1,29,Centro,25018.0,Navolato,2063.0,,1
6983,7,1,240,Stanza Solare,25006.0,Culiacan,2063.0,,1
6985,7,1,165,San Francisco,25006.0,Culiacan,2063.0,,1
6986,7,1,107,FRACC.,25006.0,Culiacan,2063.0,,1
6989,7,1,70,FRACC.Los,25006.0,Culiacan,2063.0,,1
6992,7,1,107,Centro,25006.0,Culiacan,2063.0,,1
6996,7,1,97,Olas,25006.0,Culiacan,2063.0,,1
7000,7,1,46,Fraccionamiento Campestre,25018.0,Navolato,2063.0,,1
7001,7,1,107,Industrial Bravo,25006.0,Culiacan,2063.0,,1
7005,7,1,383,Colon,25006.0,Culiacan,2063.0,,1
7011,7,1,71,FRACC.,25006.0,Culiacan,2063.0,,1
7014,7,1,73,Infonavit Jobori,25006.0,Culiacan,2063.0,,1
7015,7,1,151,MALPICA,25004.0,Concordia,2063.0,,1
7017,7,1,153,Pradera Dorada Vii,25006.0,Culiacan,2063.0,,1
7021,7,1,26,Humaya,25006.0,Culiacan,2063.0,,1
7023,7,1,107,Plaza,25006.0,Culiacan,2063.0,,1
7024,7,1,117,Emiliano Zapata,25006.0,Culiacan,2063.0,,1
7027,7,1,73,San Jose,25006.0,Culiacan,2063.0,,1
7028,7,1,117,barrancos,25006.0,Culiacan,2063.0,,1
7029,7,1,107,COUNTRY,25006.0,Culiacan,2063.0,,1
7030,7,1,26,El Walamo,25006.0,Culiacan,2063.0,,1
7031,7,1,107,San Rafael,25006.0,Culiacan,2063.0,,1
7032,7,1,117,Ejidal,25006.0,Culiacan,2063.0,,1
7035,7,1,153,Infonavit Jobori,25006.0,Culiacan,2063.0,,1
7036,7,1,20,Guadalupe,25006.0,Culiacan,2063.0,,1
7038,7,1,25,Vicente,25006.0,Culiacan,2063.0,,1
7255,7,1,153,INF.,25006.0,Culiacan,2063.0,,1
7273,7,1,127,Mi Pueblito,25018.0,Navolato,2063.0,,1
7275,7,2,107,FRACC.,25006.0,Culiacan,2063.0,,1
7278,7,1,26,San Miguel,25006.0,Culiacan,2063.0,,1
7280,7,2,23,VILLA,25006.0,Culiacan,2063.0,,1
7287,7,1,23,PLUTARCO,25006.0,Culiacan,2063.0,,1
7299,7,1,107,RUBEN,25006.0,Culiacan,2063.0,,1
7323,7,1,408,VILLAS,25006.0,Culiacan,2063.0,,1
7335,7,1,0,El Walamo,25012.0,Mazatlan,2071.0,,1
7342,7,1,77,FRACC.,25006.0,Culiacan,2071.0,,1
7348,7,1,0,Senderos,25002.0,Angostura,2071.0,,1
7350,7,1,0,Olas,25006.0,Culiacan,2071.0,,1
7376,7,1,0,Jardin,25006.0,Culiacan,2071.0,,1
7379,7,1,0,INF.,25006.0,Culiacan,2071.0,,1
7381,7,1,0,FRACC.,25006.0,Culiacan,2071.0,,1
7383,7,1,0,FRACC.,25006.0,Culiacan,2071.0,,1
7385,7,1,0,FRACC.,25006.0,Culiacan,2071.0,,1
7389,7,1,0,IND.el,25006.0,Culiacan,2071.0,,1
7390,7,1,0,Santa Natalia,25006.0,Culiacan,2071.0,,1
7509,7,1,107,Paseo de Los Arcos,25006.0,Culiacan,2073.0,,1
7690,7,1,70,Stanza Solare,25006.0,Culiacan,2073.0,,1
7691,7,1,333,Conchas,25014.0,Rosario,2073.0,,1
7694,7,2,27,Salvador,25006.0,Culiacan,2073.0,,1
7695,7,1,107,San Joaquin,25006.0,Culiacan,2073.0,,1
7696,7,1,107,El Walamo,25006.0,Culiacan,2073.0,,1
7697,7,1,153,VILLA,25006.0,Culiacan,2073.0,,1
7698,7,1,107,IND.,25006.0,Culiacan,2073.0,,1
7702,7,1,31,Ejidal,25006.0,Culiacan,2073.0,,1
7703,7,1,31,Los Angeles,25006.0,Culiacan,2073.0,,1
7704,7,1,121,4 de Marzo,25006.0,Culiacan,2073.0,,1
7710,7,1,117,TOLEDO,25006.0,Culiacan,2073.0,,1
7711,7,1,107,FRACC.,25006.0,Culiacan,2073.0,,1
7712,7,1,26,Olas,25006.0,Culiacan,2073.0,,1
7713,7,1,107,Stanza Solare,25006.0,Culiacan,2073.0,,1
7714,7,1,118,Centro,25006.0,Culiacan,2073.0,,1
7715,7,1,117,TOLEDO,25006.0,Culiacan,2073.0,,1
7717,7,1,121,INF.,25006.0,Culiacan,2073.0,,1
7718,7,1,27,Fracc,25006.0,Culiacan,2073.0,,1
7719,7,1,153,San Joaquin,25006.0,Culiacan,2073.0,,1
7720,7,1,153,La Sirena,25006.0,Culiacan,2073.0,,1
7721,7,1,107,Popular,25006.0,Culiacan,2073.0,,1
7722,7,1,121,RUBEN,25006.0,Culiacan,2073.0,,1
7723,7,1,15,Centro,25017.0,Sinaloa de Leyva,2073.0,,1
7725,7,2,121,La Sirena,25006.0,Culiacan,2073.0,,1
7726,7,1,32,Centro,25005.0,Cosala,2073.0,,1
7727,7,1,153,San Miguel,25006.0,Culiacan,2073.0,,1
7729,7,1,107,IND.el,25006.0,Culiacan,2073.0,,1
7730,7,1,153,Humaya,25006.0,Culiacan,2073.0,,1
7731,7,1,117,San Rafael,25006.0,Culiacan,2073.0,,1
7733,7,1,154,Guadalupe,25011.0,Guasave,2073.0,,1
7734,7,1,25,INF.,25006.0,Culiacan,2073.0,,1
7736,7,1,107,Estadio,25006.0,Culiacan,2073.0,,1
7737,7,1,112,San Ignacio,25002.0,Angostura,2073.0,,1
7738,7,2,107,INF.,25006.0,Culiacan,2073.0,,1
7739,7,1,156,C. DE AGUASCALIENTES,25018.0,Navolato,2073.0,,1
7742,7,1,112,Nuevo Horizonte,25015.0,Guamuchil,2073.0,,1
7743,7,1,105,Ruben Jaramillo,25001.0,Los Mochis,2073.0,,1
7744,7,1,21,Juarez,25015.0,Guamuchil,2073.0,,1
7745,7,1,107,VILLAS,25006.0,Culiacan,2073.0,,1
7750,7,1,70,Primavera,25006.0,Culiacan,2073.0,,1
7751,7,1,424,VILLAS,25006.0,Culiacan,2073.0,,1
7753,7,1,153,INF.,25006.0,Culiacan,2073.0,,1
7754,7,1,243,Centro,25011.0,Guasave,2073.0,,1
7757,7,1,154,Centro,25011.0,Guasave,2073.0,,1
7761,7,1,154,Ejidal,25011.0,Guasave,2073.0,,1
7762,7,1,153,Bugambilias,25006.0,Culiacan,2073.0,,1
7763,7,1,324,INF.,25006.0,Culiacan,2073.0,,1
7764,7,1,163,El Walamo,25006.0,Culiacan,2073.0,,1
7766,7,1,437,Centro,25018.0,Navolato,2073.0,,1
7770,7,1,443,Olas,25006.0,Culiacan,2073.0,,1
7771,7,1,117,Pemex,25006.0,Culiacan,2073.0,,1
8381,7,1,0,balcones,25006.0,Culiacan,2073.0,,1
8382,7,2,0,San Joaquin,25006.0,Culiacan,2073.0,,1
8383,7,1,0,ind.,25006.0,Culiacan,2073.0,,1
8384,7,2,0,amp.toledo,25006.0,Culiacan,2073.0,,1
8393,7,1,0,Fovissste Playa Azul,25006.0,Culiacan,2073.0,,1
8422,7,1,0,Plaza,25006.0,Culiacan,2073.0,,1
8517,7,1,0,San Miguel,25006.0,Culiacan,2073.0,,1
8520,7,1,0,Infonavit Jobori,25006.0,Culiacan,2073.0,,1
9292,7,1,91,VILLA,25006.0,Culiacan,2083.0,,1
9294,7,1,107,Olas,25006.0,Culiacan,2083.0,,1
9295,7,1,154,Centro,25011.0,Guasave,2083.0,,1
9296,7,1,112,Centro,25013.0,Mocorito,2083.0,,1
9297,7,1,26,Emiliano Zapata,25006.0,Culiacan,2083.0,,1
9299,7,1,107,Loma Linda,25006.0,Culiacan,2083.0,,1
9300,7,1,153,Infonavit Jobori,25006.0,Culiacan,2083.0,,1
9301,7,1,117,Pemex,25006.0,Culiacan,2083.0,,1
9302,7,1,107,IND.,25006.0,Culiacan,2083.0,,1
9304,7,1,107,Morelos,25006.0,Culiacan,2083.0,,1
9305,7,1,117,Nuevo,25006.0,Culiacan,2083.0,,1
9306,7,1,31,Valle Dorado,25006.0,Culiacan,2083.0,,1
9308,7,1,153,RANCHO,25006.0,Culiacan,2083.0,,1
9309,7,1,82,Montserrat,25006.0,Culiacan,2083.0,,1
9310,7,1,156,Nayarit,25018.0,Navolato,2083.0,,1
9312,7,1,107,Nuevo,25006.0,Culiacan,2083.0,,1
9313,7,1,424,Universidad 94,25006.0,Culiacan,2083.0,,1
9314,7,1,153,FRACC.,25006.0,Culiacan,2083.0,,1
9315,7,1,121,FRACC.,25006.0,Culiacan,2083.0,,1
9316,7,2,85,Olas,25006.0,Culiacan,2083.0,,1
9317,7,1,31,AMP.,25006.0,Culiacan,2083.0,,1
9318,7,1,153,La Sirena,25006.0,Culiacan,2083.0,,1
9319,7,1,127,Ejidal,25018.0,Navolato,2083.0,,1
9320,7,1,27,VILLA,25006.0,Culiacan,2083.0,,1
9321,7,1,70,Independencia,25006.0,Culiacan,2083.0,,1
9322,7,1,128,,25006.0,Culiacan,2083.0,,1
9323,7,1,466,FRACC.,25006.0,Culiacan,2083.0,,1
9325,7,1,122,Panteon,25006.0,Culiacan,2083.0,,1
9327,7,1,59,,25002.0,Angostura,2083.0,,1
9328,7,1,127,Obrera,25018.0,Navolato,2083.0,,1
9329,7,1,105,JUAN,25011.0,Guasave,2083.0,,1
9330,7,1,55,FRACC.,25011.0,Guasave,2083.0,,1
9332,7,1,153,VILLAS,25006.0,Culiacan,2083.0,,1
9334,7,1,61,VICENTE,25018.0,Navolato,2083.0,,1
9336,7,2,107,Olas,25006.0,Culiacan,2083.0,,1
9338,7,1,127,CONOCIDA,25018.0,Navolato,2083.0,,1
9339,7,1,119,Plaza,25006.0,Culiacan,2083.0,,1
9340,7,1,493,IND.,25006.0,Culiacan,2083.0,,1
9341,7,1,108,ZONA,25009.0,Escuinapa,2083.0,,1
9343,7,1,31,El Cid,25006.0,Culiacan,2083.0,,1
9344,7,1,70,Bugambilias,25006.0,Culiacan,2083.0,,1
9345,7,1,129,Stanza Solare,25006.0,Culiacan,2083.0,,1
9346,7,1,118,FRACC.,25006.0,Culiacan,2083.0,,1
9347,7,1,188,San Rafael,25006.0,Culiacan,2083.0,,1
9348,7,2,26,VILLA,25006.0,Culiacan,2083.0,,1
9350,7,1,6,Libertad,25006.0,Culiacan,2083.0,,1
9354,7,1,112,Magisterio,25015.0,Guamuchil,2083.0,,1
9355,7,1,107,Los Angeles,25006.0,Culiacan,2083.0,,1
9357,7,1,107,Los Angeles,25006.0,Culiacan,2083.0,,1
9360,7,2,26,Ejidal,25006.0,Culiacan,2083.0,,1
9361,7,1,56,ind.,25002.0,Angostura,2083.0,,1
9362,7,1,128,EJIDAL,25006.0,Culiacan,2083.0,,1
9420,7,1,107,Los Angeles,25006.0,Culiacan,2083.0,,1
9423,7,1,153,FRACC.,25006.0,Culiacan,2083.0,,1
9424,7,2,107,Campestre,25006.0,Culiacan,2083.0,,1
9425,7,2,469,Emiliano Zapata,25009.0,Escuinapa,2083.0,,1
9427,7,1,107,Los Angeles,25006.0,Culiacan,2083.0,,1
9503,7,2,0,Infonavit Jobori,25006.0,Culiacan,2083.0,,1
9649,7,1,153,Plaza,25006.0,Culiacan,2091.0,,1
9650,7,1,311,Libertad,25006.0,Culiacan,2091.0,,1
9651,7,1,123,DIAZ,25006.0,Culiacan,2091.0,,1
9656,7,1,121,El Walamo,25006.0,Culiacan,2091.0,,1
9657,7,1,92,Ignacio Allende,25006.0,Culiacan,2091.0,,1
9658,7,1,154,Nuevo Guasave,25011.0,Guasave,2091.0,,1
9660,7,1,59,El Toro,25006.0,Culiacan,2091.0,,1
9661,7,1,154,Centro,25011.0,Guasave,2091.0,,1
9665,7,1,117,ROSALES,25006.0,Culiacan,2091.0,,1
9668,7,1,121,SIND.,25006.0,Culiacan,2091.0,,1
9670,7,1,26,Las Granjas,25006.0,Culiacan,2091.0,,1
9671,7,1,169,Jardin,25011.0,Guasave,2091.0,,1
9672,7,1,154,Villa del Real,25011.0,Guasave,2091.0,,1
9673,7,1,26,Centro,25006.0,Culiacan,2091.0,,1
9674,7,1,119,REPUBLICA,25006.0,Culiacan,2091.0,,1
9675,7,1,26,San Miguel,25006.0,Culiacan,2091.0,,1
9678,7,1,117,FRACC.,25006.0,Culiacan,2091.0,,1
9680,7,1,123,DIAZ,25006.0,Culiacan,2091.0,,1
9682,7,1,142,FRACC.,25006.0,Culiacan,2091.0,,1
9683,7,1,107,ROSALES,25006.0,Culiacan,2091.0,,1
9688,7,1,27,IND.,25006.0,Culiacan,2091.0,,1
9689,7,1,112,Cuauhtemoc,25015.0,Guamuchil,2091.0,,1
9712,7,1,510,Emiliano Zapata,25006.0,Culiacan,2091.0,,1
9718,7,1,92,Olas,25006.0,Culiacan,2091.0,,1
10280,7,1,31,COL. MARIANO ESCOBEDO,25006.0,Culiacan,2093.0,,1
10346,7,1,530,Guadalupe,25006.0,Culiacan,2093.0,,1
10347,7,1,111,Guadalupe,25006.0,Culiacan,2093.0,,1
10348,7,2,107,INF.,25006.0,Culiacan,2093.0,,1
10349,7,1,70,Flamingos,25006.0,Culiacan,2093.0,,1
10350,7,1,27,Stase,25006.0,Culiacan,2093.0,,1
10351,7,1,107,Popular,25006.0,Culiacan,2093.0,,1
10352,7,1,117,SIMON,25006.0,Culiacan,2093.0,,1
10354,7,1,153,Campestre,25006.0,Culiacan,2093.0,,1
10356,7,1,97,El Walamo,25006.0,Culiacan,2093.0,,1
10357,7,1,154,Universidad 94,25006.0,Culiacan,2093.0,,1
10358,7,2,70,Primavera,25006.0,Culiacan,2093.0,,1
10360,7,1,48,Tamazula,25015.0,Guamuchil,2093.0,,1
10361,7,1,153,VILLA,25006.0,Culiacan,2093.0,,1
10362,7,1,117,Nuevo,25006.0,Culiacan,2093.0,,1
10363,7,1,107,Fracc.,25006.0,Culiacan,2093.0,,1
10364,7,1,128,Pemex,25006.0,Culiacan,2093.0,,1
10366,7,1,26,LOMBARDO,25006.0,Culiacan,2093.0,,1
10367,7,1,107,El Walamo,25006.0,Culiacan,2093.0,,1
10368,7,1,48,EJIDAL,25015.0,Guamuchil,2093.0,,1
10369,7,1,26,21 DE MARZO,25006.0,Culiacan,2093.0,,1
10370,7,1,107,Nuevo,25006.0,Culiacan,2093.0,,1
10371,7,1,25,COL. GENARO ESTRADA,25006.0,Culiacan,2093.0,,1
10372,7,1,107,Guadalupe,25006.0,Culiacan,2093.0,,1
10373,7,1,153,FRACC.,25006.0,Culiacan,2093.0,,1
10374,7,1,97,FRACC.,25006.0,Culiacan,2093.0,,1
10375,7,1,105,Del Bosque,25001.0,Los Mochis,2093.0,,1
10376,7,2,107,Guadalupe,25006.0,Culiacan,2093.0,,1
10379,7,1,153,Primavera,25006.0,Culiacan,2093.0,,1
10382,7,1,121,Jardin,25006.0,Culiacan,2093.0,,1
10387,7,1,107,San Rafael,25006.0,Culiacan,2093.0,,1
10388,7,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2093.0,,1
10390,7,1,105,Olas,25001.0,Los Mochis,2093.0,,1
10391,7,1,107,Olas,25006.0,Culiacan,2093.0,,1
10392,7,1,112,Olas,25011.0,Guasave,2093.0,,1
10393,7,1,71,Guadalupe,25006.0,Culiacan,2093.0,,1
10394,7,1,107,Emiliano Zapata,25006.0,Culiacan,2093.0,,1
10396,7,1,107,Centro,25006.0,Culiacan,2093.0,,1
10397,7,1,153,Bachigualato,25006.0,Culiacan,2093.0,,1
10398,7,1,107,DIAZ,25006.0,Culiacan,2093.0,,1
10399,7,2,127,BARIOMETO,25018.0,Navolato,2093.0,,1
10400,7,1,424,San Rafael,25006.0,Culiacan,2093.0,,1
10403,7,1,424,Misiones 2000,25006.0,Culiacan,2093.0,,1
10404,7,1,107,Plaza,25006.0,Culiacan,2093.0,,1
10406,7,2,112,Fracc.,25015.0,Guamuchil,2093.0,,1
10407,7,1,424,Jardin,25006.0,Culiacan,2093.0,,1
10408,7,1,26,21 DE MARZO,25006.0,Culiacan,2093.0,,1
10409,7,1,424,Universidad 94,25006.0,Culiacan,2093.0,,1
10410,7,1,112,Fovissste Playa Azul,25002.0,Angostura,2093.0,,1
10411,7,1,154,Los Angeles,25011.0,Guasave,2093.0,,1
10412,7,1,107,Libertad,25006.0,Culiacan,2093.0,,1
10414,7,1,82,El Walamo,25006.0,Culiacan,2093.0,,1
10415,7,1,153,Cuauhtemoc,25006.0,Culiacan,2093.0,,1
10416,7,1,107,VILLA,25006.0,Culiacan,2093.0,,1
10417,7,1,117,Centro,25006.0,Culiacan,2093.0,,1
10418,7,1,120,San Francisco,25006.0,Culiacan,2093.0,,1
10419,7,1,422,JUANDEDIOSBATIZ,25006.0,Culiacan,2093.0,,1
10421,7,1,10,El Walamo,25011.0,Guasave,2093.0,,1
10424,7,1,111,Olas,25006.0,Culiacan,2093.0,,1
10425,7,1,424,Los Angeles,25006.0,Culiacan,2093.0,,1
10426,7,2,87,Ejidal,25006.0,Culiacan,2093.0,,1
10427,7,1,105,FRACC.,25001.0,Los Mochis,2093.0,,1
10428,7,1,107,4 de Marzo,25006.0,Culiacan,2093.0,,1
10430,7,1,153,Privanzaz,25006.0,Culiacan,2093.0,,1
10431,7,1,153,Stase,25006.0,Culiacan,2093.0,,1
10435,7,1,65,DIAZ,25006.0,Culiacan,2093.0,,1
10436,7,1,153,El Walamo,25006.0,Culiacan,2093.0,,1
10437,7,1,70,VILLAS,25006.0,Culiacan,2093.0,,1
10501,7,1,59,salvador,25002.0,Angostura,2093.0,,1
10502,7,1,523,Guadalupe,25006.0,Culiacan,2093.0,,1
10505,7,1,48,Tamazula,25015.0,Guamuchil,2093.0,,1
10506,7,1,153,Los Robles,25006.0,Culiacan,2093.0,,1
10507,7,1,154,Ejidal,25017.0,Sinaloa de Leyva,2093.0,,1
10508,7,1,117,Plaza,25006.0,Culiacan,2093.0,,1
10510,7,1,117,La Constancia,25006.0,Culiacan,2093.0,,1
10512,7,1,23,RUIZ,25006.0,Culiacan,2093.0,,1
10514,7,1,107,Los Angeles,25006.0,Culiacan,2093.0,,1
10515,7,1,118,San Luis Ii,25006.0,Culiacan,2093.0,,1
10517,7,1,153,VILLA,25006.0,Culiacan,2093.0,,1
10558,7,1,117,Emiliano Zapata,25006.0,Culiacan,2093.0,,1
10560,7,1,196,Guadalupe,25006.0,Culiacan,2093.0,,1
10614,7,1,144,Ejidal,25002.0,Angostura,2101.0,,1
10683,7,1,46,San Miguel,25006.0,Culiacan,2101.0,,1
10694,7,1,528,Los Angeles,25006.0,Culiacan,2101.0,,1
10697,7,1,25,Emiliano Zapata,25006.0,Culiacan,2101.0,,1
10699,7,1,27,Guadalupe,25006.0,Culiacan,2101.0,,1
10703,7,1,631,Loma Linda,25006.0,Culiacan,2101.0,,1
10704,7,1,119,Lazaro Cardenas,25006.0,Culiacan,2101.0,,1
10706,7,1,26,VALENCIA,25006.0,Culiacan,2101.0,,1
10711,7,1,26,VICENTE,25006.0,Culiacan,2101.0,,1
10713,7,1,325,Tamazula,25011.0,Guasave,2101.0,,1
10714,7,1,71,Montserrat,25006.0,Culiacan,2101.0,,1
10715,7,1,107,El Walamo,25006.0,Culiacan,2101.0,,1
10716,7,1,626,San Rafael,25006.0,Culiacan,2101.0,,1
10725,7,1,45,EMILIANO ZAPATA,25006.0,Culiacan,2101.0,,1
10741,7,1,0,,25006.0,Culiacan,2101.0,,1
10742,7,1,632,Libertad,25006.0,Culiacan,2101.0,,1
10743,7,1,0,,25006.0,Culiacan,2101.0,,1
10744,7,1,0,,25006.0,Culiacan,2101.0,,1
10750,7,1,153,Stase,25006.0,Culiacan,2101.0,,1
10753,7,2,123,AMPL.,25006.0,Culiacan,2101.0,,1
10755,7,1,212,Tamazula,25006.0,Culiacan,2101.0,,1
10758,7,1,153,San Luis Ii,25006.0,Culiacan,2101.0,,1
10762,7,1,0,Obrera,25006.0,Culiacan,2101.0,,1
10960,7,1,429,JESUS,25006.0,Culiacan,2103.0,,1
11196,7,1,153,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2103.0,,1
11329,7,1,117,La Higueras,25006.0,Culiacan,2103.0,,1
11397,7,1,107,Villa del Real,25006.0,Culiacan,2103.0,,1
11398,7,2,94,Olas,25006.0,Culiacan,2103.0,,1
11399,7,1,121,BUENA VISTA,25006.0,Culiacan,2103.0,,1
11400,7,1,153,Nuevo,25006.0,Culiacan,2103.0,,1
11402,7,1,154,PORTUGUES,25011.0,Guasave,2103.0,,1
11403,7,1,107,FRACC.,25006.0,Culiacan,2103.0,,1
11404,7,1,639,Cuauhtemoc,25015.0,Guamuchil,2103.0,,1
11405,7,1,107,Bachigualato,25006.0,Culiacan,2103.0,,1
11406,7,1,333,El Walamo,25014.0,Rosario,2103.0,,1
11407,7,1,153,VILLA,25006.0,Culiacan,2103.0,,1
11408,7,1,107,Nuevo Culiacan,25006.0,Culiacan,2103.0,,1
11410,7,2,107,DIAZ,25006.0,Culiacan,2103.0,,1
11412,7,1,121,FRACC.,25006.0,Culiacan,2103.0,,1
11414,7,1,112,Centro,25002.0,Angostura,2103.0,,1
11415,7,1,153,Centro,25006.0,Culiacan,2103.0,,1
11416,7,1,628,Ejidal,25006.0,Culiacan,2103.0,,1
11417,7,2,107,Guadalupe,25006.0,Culiacan,2103.0,,1
11418,7,1,644,Infonavit Jobori,25018.0,Navolato,2103.0,,1
11419,7,1,92,Morelos,25006.0,Culiacan,2103.0,,1
11420,7,1,107,INF.,25006.0,Culiacan,2103.0,,1
11421,7,2,153,RECURSOS,25006.0,Culiacan,2103.0,,1
11422,7,1,27,El Walamo,25006.0,Culiacan,2103.0,,1
11423,7,1,153,Villa del Real,25006.0,Culiacan,2103.0,,1
11424,7,1,107,BARRANCOS,25006.0,Culiacan,2103.0,,1
11425,7,1,333,El Walamo,25014.0,Rosario,2103.0,,1
11426,7,1,112,El Walamo,25015.0,Guamuchil,2103.0,,1
11427,7,1,127,Alcanfores,25018.0,Navolato,2103.0,,1
11429,7,1,79,Los Angeles,25006.0,Culiacan,2103.0,,1
11430,7,1,117,VILLAS,25006.0,Culiacan,2103.0,,1
11431,7,2,153,Stase,25006.0,Culiacan,2103.0,,1
11432,7,1,60,Emiliano Zapata,25006.0,Culiacan,2103.0,,1
11433,7,1,627,Villa del Real,25006.0,Culiacan,2103.0,,1
11434,7,1,153,URBIQUINTA,25006.0,Culiacan,2103.0,,1
11435,7,1,153,La Sirena,25006.0,Culiacan,2103.0,,1
11438,7,1,111,VILLA,25012.0,Mazatlan,2103.0,,1
11440,7,2,107,VILLAS,25006.0,Culiacan,2103.0,,1
11441,7,1,91,El Walamo,25006.0,Culiacan,2103.0,,1
11442,7,1,112,INF.,25015.0,Guamuchil,2103.0,,1
11443,7,1,117,Huizaches,25006.0,Culiacan,2103.0,,1
11445,7,1,117,El Walamo,25006.0,Culiacan,2103.0,,1
11447,7,1,128,COL. MARIANO ESCOBEDO,25006.0,Culiacan,2103.0,,1
11448,7,1,107,INF.,25006.0,Culiacan,2103.0,,1
11450,7,1,27,San Francisco,25006.0,Culiacan,2103.0,,1
11451,7,1,98,La Higueras,25006.0,Culiacan,2103.0,,1
11452,7,2,107,Morelos,25006.0,Culiacan,2103.0,,1
11453,7,1,107,San Rafael,25006.0,Culiacan,2103.0,,1
