clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,clave,nombre,corto,periodo_act,anio_ingreso_periodo,promedio,promedio_pred,promedioxperiodo,alumnoEnRiesgoBajoRendimiento
3765,6,1,117,FRACC.,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2006,82.5,59.46899,70.81510204081633,Sin riesgo
3765,6,1,117,FRACC.,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2007,33.0,54.077003,50.27268613687898,En riesgo
3765,6,1,117,FRACC.,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2007,81.25,52.965252,70.81510204081633,Sin riesgo
3765,6,1,117,FRACC.,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2008,38.0,52.20399,70.81510204081633,Sin riesgo
3765,6,1,117,FRACC.,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,87.2,64.07358,50.27268613687898,En riesgo
3765,6,1,117,FRACC.,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2009,46.2,57.696964,70.81510204081633,Sin riesgo
3765,6,1,117,FRACC.,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,70.71428571428571,63.4934,50.27268613687898,En riesgo
3765,6,1,117,FRACC.,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,67.14285714285714,62.977737,70.81510204081633,Sin riesgo
3765,6,1,117,FRACC.,25006.0,Culiacan,1,117,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,97.0,80.41654,92.55333333333334,Sin riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2005,81.0,66.74085,58.34975894660894,En riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2006,48.0,65.34789,58.34975894660894,En riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2006,53.666666666666664,61.64062,57.38171954236239,En riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2006,90.0,75.031815,77.3475,Sin riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2007,66.8,56.311275,58.34975894660894,En riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2007,79.5,54.222282,57.38171954236239,En riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2008,69.83333333333333,56.960857,58.34975894660894,En riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2008,18.0,53.46102,57.38171954236239,En riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2009,77.83333333333333,64.81624,58.34975894660894,En riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2009,75.5,77.133415,77.3475,Sin riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ago-dic,2010,0.0,56.47169,58.34975894660894,En riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,ene-jun,2010,79.28571428571429,65.473854,57.38171954236239,En riesgo
3802,6,1,108,CENTRO,25009.0,Escuinapa,1,108,INGENIERIA EN SISTEMAS COMPUTACIONALES,Sistemas,verano,2010,85.0,79.7086,77.3475,Sin riesgo
3851,0,1,37,MORELOS,25006.0,Culiacan,1,37,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2005,80.5,70.789635,66.41047987528346,En riesgo
3851,0,1,37,MORELOS,25006.0,Culiacan,1,37,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,63.0,68.44099,66.41047987528346,En riesgo
3851,0,1,37,MORELOS,25006.0,Culiacan,1,37,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2006,67.4,65.749504,51.62371904761907,En riesgo
3851,0,1,37,MORELOS,25006.0,Culiacan,1,37,INGENIERIA INDUSTRIAL,Industrial,verano,2006,73.0,72.654564,68.13304314058958,En riesgo
3851,0,1,37,MORELOS,25006.0,Culiacan,1,37,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,60.0,59.98204,66.41047987528346,En riesgo
3851,0,1,37,MORELOS,25006.0,Culiacan,1,37,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,55.0,59.22974,51.62371904761907,En riesgo
3851,0,1,37,MORELOS,25006.0,Culiacan,1,37,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,57.142857142857146,59.56209,66.41047987528346,En riesgo
3851,0,1,37,MORELOS,25006.0,Culiacan,1,37,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,30.2,55.59465,51.62371904761907,En riesgo
3851,0,1,37,MORELOS,25006.0,Culiacan,1,37,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,68.75,69.036964,66.41047987528346,En riesgo
3851,0,1,37,MORELOS,25006.0,Culiacan,1,37,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,42.333333333333336,60.58622,51.62371904761907,En riesgo
3851,0,1,37,MORELOS,25006.0,Culiacan,1,37,INGENIERIA INDUSTRIAL,Industrial,verano,2010,95.0,78.33009,68.13304314058958,En riesgo
3942,0,1,153,SANTA NATALIA,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2005,67.83333333333333,69.350914,80.95090555555556,Sin riesgo
3942,0,1,153,SANTA NATALIA,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2006,27.166666666666668,64.711815,42.507722789115675,En riesgo
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2005,88.42857142857143,72.81437,73.02627813984958,Sin riesgo
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,73.16666666666667,71.093796,73.02627813984958,Sin riesgo
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2006,75.0,69.38967,74.9897909167552,Sin riesgo
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2006,70.0,75.5006,70.23501587301587,Sin riesgo
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,36.666666666666664,62.91395,73.02627813984958,Sin riesgo
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,72.28571428571429,63.14902,74.9897909167552,Sin riesgo
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,53.5,62.162617,74.9897909167552,Sin riesgo
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,81.0,70.67896,73.02627813984958,Sin riesgo
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,25.0,64.13516,74.9897909167552,Sin riesgo
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,80.0,71.09403,73.02627813984958,Sin riesgo
3946,0,2,107,LOS ANGELES,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,78.0,66.20472,74.9897909167552,Sin riesgo
3978,0,1,127,COFRADIA,25018.0,Navolato,1,127,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2005,70.85714285714286,73.69925,72.50306530612247,Sin riesgo
3978,0,1,127,COFRADIA,25018.0,Navolato,1,127,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,70.0,72.43315,72.50306530612247,Sin riesgo
3978,0,1,127,COFRADIA,25018.0,Navolato,1,127,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2006,91.16666666666667,72.05031,75.36701071428571,Sin riesgo
3978,0,1,127,COFRADIA,25018.0,Navolato,1,127,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,67.0,64.21803,72.50306530612247,Sin riesgo
3978,0,1,127,COFRADIA,25018.0,Navolato,1,127,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,72.5,66.12886,75.36701071428571,Sin riesgo
3978,0,1,127,COFRADIA,25018.0,Navolato,1,127,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,89.8,65.75789,75.36701071428571,Sin riesgo
3978,0,1,127,COFRADIA,25018.0,Navolato,1,127,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,77.83333333333333,73.72709,72.50306530612247,Sin riesgo
3978,0,1,127,COFRADIA,25018.0,Navolato,1,127,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,92.66666666666667,68.08536,75.36701071428571,Sin riesgo
3978,0,1,127,COFRADIA,25018.0,Navolato,1,127,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,81.6,74.23357,72.50306530612247,Sin riesgo
3978,0,1,127,COFRADIA,25018.0,Navolato,1,127,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,52.625,68.92251,75.36701071428571,Sin riesgo
3988,0,1,78,GUADALUPE,25006.0,Culiacan,1,78,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2005,59.57142857142857,72.20839,74.82658639455784,Sin riesgo
3988,0,1,78,GUADALUPE,25006.0,Culiacan,1,78,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,68.0,70.94229,74.82658639455784,Sin riesgo
3988,0,1,78,GUADALUPE,25006.0,Culiacan,1,78,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2006,33.0,69.61759,72.06951908541197,Sin riesgo
3988,0,1,78,GUADALUPE,25006.0,Culiacan,1,78,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,80.0,63.097862,72.06951908541197,Sin riesgo
3988,0,1,78,GUADALUPE,25006.0,Culiacan,1,78,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,69.66666666666667,63.13296,74.82658639455784,Sin riesgo
3988,0,1,78,GUADALUPE,25006.0,Culiacan,1,78,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,63.833333333333336,62.726894,72.06951908541197,Sin riesgo
3988,0,1,78,GUADALUPE,25006.0,Culiacan,1,78,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,83.4,72.762115,74.82658639455784,Sin riesgo
3988,0,1,78,GUADALUPE,25006.0,Culiacan,1,78,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,85.85714285714286,66.59775,72.06951908541197,Sin riesgo
3988,0,1,78,GUADALUPE,25006.0,Culiacan,1,78,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,89.5,72.67954,74.82658639455784,Sin riesgo
3988,0,1,78,GUADALUPE,25006.0,Culiacan,1,78,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,67.42857142857143,67.79022,72.06951908541197,Sin riesgo
3988,0,1,78,GUADALUPE,25006.0,Culiacan,1,78,INGENIERIA INDUSTRIAL,Industrial,verano,2010,35.0,79.67654,47.23309523809524,En riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2005,87.42857142857143,74.575,86.70174271495702,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,87.5,72.961845,86.70174271495702,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2006,91.14285714285714,71.25772,77.40038616780045,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2006,100.0,79.330315,83.31460952380952,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,61.0,65.59111,86.70174271495702,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,67.33333333333333,65.826164,77.40038616780045,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2007,80.0,72.90583,83.31460952380952,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,50.0,66.24069,86.70174271495702,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,59.5,65.45519,77.40038616780045,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2008,70.0,77.09126,83.31460952380952,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,69.0,74.44034,86.70174271495702,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,88.2,67.896545,77.40038616780045,Sin riesgo
4020,0,2,107,VILLA DEL REAL,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,67.2,69.969025,77.40038616780045,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2005,70.42857142857143,77.6009,90.63550121353434,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,79.4,76.20794,90.63550121353434,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2006,57.285714285714285,74.33491,88.36934330935173,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2006,81.0,80.99095,90.85319047619046,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,91.25,70.18256,88.36934330935173,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,86.42857142857143,69.81159,88.36934330935173,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2008,92.5,79.877495,90.85319047619046,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,81.0,79.86898,90.63550121353434,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2009,77.0,87.58483,90.85319047619046,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,92.6,80.66641,90.63550121353434,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,93.75,75.77709,88.36934330935173,Sin riesgo
4031,0,1,107,EL WALAMO,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2010,89.5,90.09584,90.85319047619046,Sin riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2005,73.28571428571429,83.62539,85.68456519274376,Sin riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,90.16666666666667,82.68691,85.68456519274376,Sin riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2006,69.6,69.894325,64.03176666666667,En riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,63.142857142857146,68.932945,85.68456519274376,Sin riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,71.5,59.19157,64.03176666666667,En riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,verano,2007,100.0,81.3011,92.10760317460317,Sin riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,69.57142857142857,73.071236,85.68456519274376,Sin riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,53.333333333333336,58.820576,64.03176666666667,En riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,86.0,82.6286,85.68456519274376,Sin riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,67.4,67.20248,64.03176666666667,En riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,100.0,87.19216,85.68456519274376,Sin riesgo
4116,0,1,32,VILLA DE GUADALUPE,25006.0,Culiacan,1,32,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,68.83333333333333,69.202774,64.03176666666667,En riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2005,58.142857142857146,68.773346,69.74799221757081,En riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,83.33333333333333,73.44221,69.74799221757081,En riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2006,66.6,70.623695,65.06821810279668,En riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,68.4,65.56501,69.74799221757081,En riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,80.14285714285714,65.91808,65.06821810279668,En riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,verano,2007,74.0,66.93824,70.6940738095238,Sin riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,55.0,61.75262,69.74799221757081,En riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,37.5,59.59744,65.06821810279668,En riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,81.25,74.509674,69.74799221757081,En riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,68.0,67.184,65.06821810279668,En riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,62.5,76.07492,69.74799221757081,En riesgo
4192,0,1,26,MAZATLAN III,25006.0,Culiacan,1,26,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,80.8,71.1856,65.06821810279668,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,ago-dic,2005,59.666666666666664,64.87123,52.88380212842712,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,ago-dic,2006,48.0,63.93278,52.88380212842712,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,ene-jun,2006,87.6,65.160446,62.95233809523808,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,ago-dic,2007,13.333333333333334,55.757668,52.88380212842712,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,ene-jun,2007,66.6,58.95804,62.95233809523808,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,ago-dic,2008,81.6,59.67159,52.88380212842712,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,ene-jun,2008,81.8,58.587063,62.95233809523808,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,verano,2008,80.0,73.584785,64.82716203703701,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,ago-dic,2009,58.75,66.77317,52.88380212842712,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,ene-jun,2009,13.666666666666666,58.52272,62.95233809523808,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,ago-dic,2010,63.5,67.38177,52.88380212842712,En riesgo
4244,1,2,118,BACHIGUALATO,25006.0,Culiacan,1,118,INGENIERIA BIOQUIMICA,Bioquimica,ene-jun,2010,76.5,60.436813,62.95233809523808,En riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2005,73.0,73.130905,66.26090272375787,En riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,82.0,71.41033,66.26090272375787,En riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2006,60.5,70.08563,66.79304661187707,En riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,30.0,62.636826,66.26090272375787,En riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,47.6,63.251312,66.79304661187707,En riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2007,80.0,70.10674,89.63383513708513,Sin riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,52.5,63.28641,66.26090272375787,En riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,86.2,62.880344,66.79304661187707,En riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,55.142857142857146,72.937775,66.26090272375787,En riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,74.0,66.77341,66.79304661187707,En riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2009,100.0,80.82082,89.63383513708513,Sin riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,77.71428571428571,73.73521,66.26090272375787,En riesgo
4245,0,1,107,GUADALUPE,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,79.83333333333333,68.84589,66.79304661187707,En riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,ago-dic,2005,73.85714285714286,67.326035,67.75425305177627,En riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,ago-dic,2006,67.0,65.561066,67.75425305177627,En riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,ene-jun,2006,57.857142857142854,62.84301,65.91579285714285,En riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,ene-jun,2007,48.2,57.66728,65.91579285714285,En riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,ago-dic,2008,48.6,58.305656,67.75425305177627,En riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,ene-jun,2008,55.285714285714285,55.795013,65.91579285714285,En riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,verano,2008,70.0,69.70611,73.85466666666666,Sin riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,ago-dic,2009,72.375,69.21577,67.75425305177627,En riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,ene-jun,2009,76.2,60.946762,65.91579285714285,En riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,verano,2009,77.0,78.01377,73.85466666666666,Sin riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,ago-dic,2010,75.83333333333333,69.85548,67.75425305177627,En riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,ene-jun,2010,59.2,63.251823,65.91579285714285,En riesgo
4260,2,1,72,HUMAYA,25003.0,Badiraguato,1,72,INGENIERIA MECANICA,Mecanica,verano,2010,91.5,80.4526,73.85466666666666,Sin riesgo
