clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida,nombre,corto,ultimo_digito,periodo,anio_ingreso,riesgo_bajo_rendimiento,riesgo_predicho
9744,0,2,107,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9745,0,1,78,CENTRO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9746,0,1,33,CENTRO,25008.0,La Cruz,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9747,0,1,26,CENTRO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9748,0,1,121,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9749,0,1,107,SAN RAFAEL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9750,0,1,92,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9752,0,1,91,RECURSOS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9754,0,2,95,VICENTE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9755,0,2,107,INDUSTRIAL BRAVO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9756,0,1,27,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9757,0,2,117,JARDIN,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9760,0,1,112,CUAUHTEMOC,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9761,0,1,112,CENTRO,25015.0,Guamuchil,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9763,0,1,196,RECURSOS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9764,0,1,113,LAS GRANJAS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9765,0,1,143,LABASTIDA OCHOA,25002.0,Angostura,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9766,0,2,153,LIBERTAD,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9767,0,1,121,SAN IGNACIO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9768,0,2,424,FERROCARRILERA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9769,0,2,107,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9770,0,1,153,GRECIA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9771,0,2,107,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9772,0,1,153,GABRIEL LEYVA VELAZQUEZ,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9773,0,1,77,URBIQUINTA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9774,0,1,153,SAN RAFAEL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9776,0,1,107,CENTRO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9778,0,1,14,LOMA LINDA,25011.0,Guasave,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9779,0,2,94,MORELOS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9780,0,1,91,MONTSERRAT,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9781,0,1,107,ACUEDUCTO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9783,0,2,31,CENTRO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9785,0,1,92,BUROCRATA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9786,0,1,97,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9788,0,1,128,SAN IGNACIO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9789,0,1,20,RANCHO,25013.0,Mocorito,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9790,0,1,77,BALCONES DE NUEVO CULIACAN,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9794,0,2,131,FRACC.,25008.0,La Cruz,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9796,0,2,65,SAN RAFAEL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9799,0,2,107,LIBERTAD,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9800,0,1,103,ALTABRISA,25018.0,Navolato,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9801,0,1,68,,25002.0,Angostura,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9803,0,2,117,SAN RAFAEL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9805,0,2,112,EL WALAMO,25015.0,Guamuchil,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9806,0,2,107,FERROCARRILERA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9807,0,1,82,CHAPULTEPEC,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9808,0,1,432,,25018.0,Navolato,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9811,0,1,98,INFONAVIT JOBORI,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9813,0,2,153,HUMAYA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9814,0,2,97,BUGAMBILIAS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9815,0,1,112,FOVISSSTE PLAYA AZUL,25015.0,Guamuchil,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9818,0,1,98,MISIONES 2000,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9819,0,2,107,EJIDAL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9820,0,2,112,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9821,0,1,107,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9822,0,2,117,LAZARO CARDENAS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9823,0,2,107,TERESITA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9824,0,1,514,CENTRO,25012.0,Mazatlan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9825,0,2,129,CENTRO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9826,0,1,65,BUENOS AIRES,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9827,0,2,50,CENTRO,25016.0,San Ignacio,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9830,0,1,117,21 DE MARZO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9831,0,1,26,FRAC.LOS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9834,0,1,117,BUENOS AIRES,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9835,0,1,70,BUGAMBILIAS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9836,0,2,107,EMILIANO ZAPATA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9840,0,1,22,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9842,0,1,153,JARDIN,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9844,0,1,29,SANTA NATALIA,25018.0,Navolato,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9847,0,2,127,AZUCARERA,25018.0,Navolato,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9848,0,1,424,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9852,0,1,117,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9853,0,1,153,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9854,0,1,65,INDEPENDENCIA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9855,0,1,65,SALVADOR,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9857,0,1,14,INFONAVIT JOBORI,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9858,0,2,117,21 DE MARZO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9859,0,1,107,LOS ANGELES,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9860,0,1,153,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9862,0,1,45,CENTRO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9866,0,2,107,VILLA DEL REAL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9867,0,1,98,COUNTRY,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9869,0,2,127,CENTRO,25018.0,Navolato,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9870,0,1,153,CAMPESTRE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9874,0,1,92,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9875,0,1,477,STANZA SOLARE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9876,0,1,129,INDEPENDENCIA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9877,0,2,131,CELESTINO,25008.0,La Cruz,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9879,0,1,95,GABRIEL LEYVA VELAZQUEZ,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9880,0,1,70,EJIDAL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9881,0,1,120,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9883,0,2,107,LA SIRENA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9885,0,1,65,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9886,0,1,26,EJIDAL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9887,0,1,117,SALVADOR,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9888,0,1,153,CANACO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9890,0,2,65,FELIPE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9891,0,1,33,CENTRO,25008.0,La Cruz,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9893,0,2,107,EMILIANO ZAPATA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9895,0,2,29,NAVOLATO,25018.0,Navolato,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9896,0,1,127,AZUCARERA,25018.0,Navolato,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9899,0,1,117,SANTA NATALIA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9900,0,1,127,CENTRO,25018.0,Navolato,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9901,0,1,333,NUEVO HORIZONTE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9902,0,1,534,UNIVERSIDAD 94,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9904,0,1,153,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9905,0,1,107,PUEBLOS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9908,0,2,107,LOS ANGELES,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9910,0,1,107,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9912,0,2,65,LOS ANGELES,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9913,0,2,26,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9915,0,2,15,CENTRO,25017.0,Sinaloa de Leyva,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9916,0,1,77,MONTSERRAT,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9918,0,2,0,STANZA SOLARE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9920,0,2,70,FELIPE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9921,0,2,107,ROSALES,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9922,0,1,107,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9923,0,2,27,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9926,0,2,27,PLUTARCO ELIAS CALLES,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9927,0,2,107,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9931,0,2,42,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9932,0,1,153,LA SIRENA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9934,0,1,70,STANZA SOLARE,25018.0,Navolato,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9935,0,2,107,HACIENDA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9936,0,1,107,LAS GRANJAS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9937,0,1,117,STANZA SOLARE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9940,0,2,65,FELIPE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9942,0,2,131,FRACC.NAKAYAMA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9944,0,1,107,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9945,0,1,24,LA HIGUERAS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
9950,0,2,26,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10136,0,1,163,21 DE MARZO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10293,0,1,98,EL WALAMO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10456,0,2,83,LAGUNA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10457,0,1,141,CENTRO,25013.0,Mocorito,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10458,0,2,27,CANACO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10460,0,2,107,MARGARITAS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10461,0,1,0,LIBERTAD,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10465,0,1,26,MONTSERRAT,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10468,0,1,98,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10473,0,1,26,CASCADAS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10474,0,2,117,LIBERTAD,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10476,0,1,25,LOMA LINDA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10477,0,2,65,LIBERTAD,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10479,0,2,153,INFONAVIT JOBORI,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10484,0,1,27,JUNTAS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10485,0,1,143,LA CONSTANCIA,25002.0,Angostura,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10486,0,1,97,SAN RAFAEL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10487,0,1,0,BUENOS AIRES,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10488,0,1,0,AGUAJITO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10491,0,1,0,CENTRO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10499,0,1,0,SOLIDARIDAD,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10500,0,1,0,ESTADIO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10503,0,1,0,BUROCRATA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10504,0,1,0,STANZA SOLARE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10509,0,1,0,PRIMAVERA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10513,0,1,0,FDSFSDASD,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10516,0,1,0,SAN MIGUEL,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10518,0,1,0,SAN IGNACIO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10527,0,1,117,SALVADOR,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10529,0,1,26,INFONAVIT BARRANCOS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10530,0,2,117,MARGARITAS,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10535,0,1,543,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10537,0,1,0,EL TORO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10540,0,1,0,GUADALUPE,25013.0,Mocorito,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10542,0,1,0,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10544,0,1,0,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10545,0,1,0,GUADALUPE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10548,0,1,0,CHULAVISTA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10562,0,1,0,EL CASTILLO,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10582,0,2,0,BUENOS AIRES,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10584,0,1,0,STANZA SOLARE,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10586,0,1,0,INFONAVIT COCA COLA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10589,0,1,0,MAZATLAN III,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10591,0,1,0,CONOCIDA,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10593,0,1,70,COUNTRY,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10597,0,1,0,EMILIANO ZAPATA,25006.0,Culiacan,2083.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,0,0
10599,0,1,0,LIBERTAD,25006.0,Culiacan,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10601,0,1,0,STANZA SOLARE,25018.0,Navolato,2093.0,,1,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2009,0,0
10613,0,1,107,SAN MIGUEL,25006.0,Culiacan,2101.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2010,0,0
10616,0,2,99,LAS GRANJAS,25006.0,Culiacan,2101.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2010,0,0
10621,0,2,65,INDEPENDENCIA,25006.0,Culiacan,2101.0,,1,INGENIERIA INDUSTRIAL,Industrial,1.0,ene-jun,2010,0,0
